SITENO,MNTH,DTR,TXx8110,TNx8110,TXn8110,TNn8110,TXx9120,TNx9120,TXn9120,TNn9120
07057500,3,13.40928152,28.22,16.53,-2.59,-15.63,31.18,16.53,-3.75,-15.84
07057500,4,13.84401515,31.62,19.34,4.97,-6.6,31.94,19.34,3.14,-6.6
07057500,5,12.66157625,32.92,20.67,12.62,-0.23,34.77,20.67,5,0.06
07057500,6,12.37807576,37.16,23.35,18.38,6.01,41.17,23.35,18.38,6.79
07057500,7,12.56519795,38.87,23.33,20.98,10.54,39.76,23.31,20.98,10.54
07057500,8,12.99900293,39.4,23.1,21.59,5.53,40.51,24.27,21.3,8.12
07057500,9,13.34163636,38.33,21.81,13.04,-0.18,38.33,21.93,14.09,0.12
07057500,10,13.51157625,32.56,19.28,2.41,-5.88,32.87,20.04,2.41,-5.39
07057500,11,12.44648485,27.42,15.28,-0.5,-13.93,27.62,15.92,-2.62,-13.2
07057500,12,11.17269428,22.19,14.1,-15.77,-25.92,23.08,13.14,-7.31,-18.4
07058000,1,11.711261,23.06,13.57,-10.13,-27.18,23.06,13.57,-12.88,-20.89
07058000,2,12.58692679,25.36,11.47,-11.59,-22.86,27.29,12.19,-11.42,-22.86
07058000,3,13.43469941,28.67,15.94,-3.75,-16.11,30.8,16.1,-3.95,-16.11
07058000,4,13.85937879,32.23,19.36,4.94,-6.5,32.07,19.36,2.93,-6.47
07058000,5,12.63805718,32.5,20.58,12.36,-0.51,34.48,20.58,5.03,0.08
07058000,6,12.35736364,37.24,23.18,17.85,5.89,41.02,23.18,17.85,7.27
07058000,7,12.5771261,39.45,23.27,20.94,10.27,39.41,23.61,20.94,10.27
07058000,8,13.01807918,39.69,23.43,21.65,6.17,40.43,24.39,21.17,7.99
07058000,9,13.33616667,38.59,21.69,12.89,-0.52,38.59,21.78,13.85,0.16
07058000,10,13.46407625,32.63,19.33,2.36,-5.91,32.56,19.82,2.36,-5.34
07058000,11,12.44575758,27.79,15.44,-0.82,-14.24,27.98,15.47,-2.63,-13.25
07058000,12,11.23258431,23.05,13.81,-15.86,-26.48,23.09,13,-7.37,-18.68
07060710,1,11.92688416,23.13,15.98,-8.74,-23.94,22.67,15.98,-10.23,-17.58
07060710,2,12.69218825,26.64,15.27,-9.8,-20.56,26.64,15.27,-9.38,-19.15
07060710,3,13.43767595,29.3,16.79,-3.08,-13.33,30.42,16.83,-3.08,-13.95
07060710,4,13.89038636,32.88,19.6,6.21,-6.34,32.88,19.6,5.11,-6.34
07060710,5,12.57607771,33.33,21.47,11.92,0.71,34.87,21.47,5.42,0.71
07060710,6,12.45040909,38.05,24,19.61,7.65,42,24.12,19.61,7.91
07060710,7,12.61708944,41.21,23.97,21.05,11.08,41.41,23.97,21.05,11.4
07060710,8,13.0859824,40.52,24.32,20.15,6.24,44.43,25.47,20.15,8.65
07060710,9,13.49018939,39.63,22.6,14.03,0.7,39.63,22.6,14.4,1.1
07060710,10,13.8323827,32.87,20.89,2.34,-5.91,33.18,19.99,2.34,-4.89
07060710,11,12.67629545,28.42,15.67,0.15,-12.13,28.33,15.67,0.08,-11.2
07060710,12,11.49001833,24.62,15.87,-13.15,-23.22,24.62,14.02,-5.21,-15.49
07066000,1,11.80089443,22.33,14.29,-10.93,-28.03,22.33,14.29,-12.49,-21.84
07066000,2,12.68831054,24.72,13.38,-11.92,-22.8,26.17,13.38,-11.92,-22.8
07066000,3,13.56170088,28.37,15.75,-3.01,-16.03,31.11,16.63,-4.07,-16.03
07066000,4,14.10740909,32,19.12,5.38,-7.18,31.81,19.12,3.11,-7.18
07066000,5,13.00120968,32.97,20.68,11.54,-0.26,34.86,20.68,5.13,-0.26
07066000,6,12.72725758,37.56,23.3,18.19,5.79,41.38,23.3,18.19,6.44
07066000,7,12.80662757,38.48,23.11,20.73,10.48,40.03,23.11,20.73,10.47
07066000,8,13.18952346,40.06,22.99,20.88,4.29,40.06,23.92,21.32,7.64
07066000,9,13.61927273,37.54,21.72,12.74,-0.49,37.33,21.98,13.71,-0.49
07066000,10,13.80473607,32.04,19.6,2.65,-6.3,33.1,19.26,2.65,-6.25
07066000,11,12.67131818,27.32,15.45,-0.97,-14.09,27.72,16.29,-3,-13.53
07066000,12,11.25808651,22.23,14.84,-16.04,-26.34,22.79,12.9,-7.88,-18.36
07067000,1,11.76932551,22.1,14.91,-11.35,-28.36,22.1,14.91,-12.9,-22.65
07067000,2,12.66332261,25.03,13.58,-12.17,-22.76,25.56,13.58,-12.17,-22.76
07067000,3,13.52960411,28.53,16.22,-3.31,-16.16,30.81,16.71,-4.08,-16.16
07067000,4,14.12640152,32.3,18.76,4.93,-6.97,32.13,18.76,3.32,-6.97
07067000,5,13.03906158,32.49,20.87,11.22,-0.22,34.87,20.87,4.96,-0.1
07067000,6,12.77040152,37.4,23.51,17.01,5.95,41.53,23.51,17.01,6.52
07067000,7,12.80297654,38.5,23.23,20.02,10.57,40.05,23.31,20.02,10.57
07067000,8,13.15579912,40.2,22.98,21.04,4.2,40.2,24.01,21.29,7.56
07067000,9,13.60759091,37.29,21.69,13.12,-0.61,36.95,22,13.77,-0.54
07067000,10,13.83637097,31.71,19.2,3,-6.9,33.32,19,3,-5.99
07067000,11,12.62665152,27.46,15.48,-0.99,-14.19,27.73,16.32,-3.28,-13.4
07067000,12,11.2248937,22.3,15.2,-16.11,-26.86,22.63,13.9,-8.03,-18.29
07068000,1,11.75441349,21.99,14.94,-11.01,-27.89,21.99,14.94,-12.88,-21.8
07068000,2,12.65908286,24.89,13.68,-11.58,-22.31,25.75,13.68,-11.58,-22.31
07068000,3,13.5291349,28.37,16.17,-2.7,-15.42,30.71,16.84,-3.51,-15.42
07068000,4,14.15018939,32.51,18.89,5.49,-6.74,31.98,18.89,3.78,-6.68
07068000,5,13.05842375,32.55,20.95,11.74,0.06,34.83,20.95,5.1,0.19
07068000,6,12.80765152,37.51,23.77,17.38,6.06,41.44,23.77,17.38,6.72
07068000,7,12.79036657,38.42,23.24,20,10.83,40.01,23.35,20,10.87
07068000,8,13.14160557,40,23.3,21.35,4.33,40.13,24.08,21.35,8
07068000,9,13.63242424,37.34,21.71,13.69,-0.19,36.9,22.09,14.42,-0.18
07068000,10,13.91934018,31.97,19.17,3.61,-7.05,33.44,18.99,3.61,-5.57
07068000,11,12.67511364,27.53,15.25,-0.32,-13.71,27.76,16.1,-3.06,-12.76
07068000,12,11.23905425,22.14,15.36,-15.46,-26.15,22.45,13.84,-7.65,-17.91
07069500,1,11.85700147,22.57,15.11,-8.23,-26.06,22.57,15.11,-12.2,-19.46
07069500,2,12.75035398,25.14,14.22,-9.2,-20.56,26.21,14.22,-9.2,-20.45
07069500,3,13.59408358,28.56,17.97,-1.34,-13.36,30.85,17.97,-2.34,-14.7
07069500,4,14.17141667,33.29,19.12,6.81,-6.23,32.33,19.12,5.52,-6.23
07069500,5,12.98065249,33.16,21.12,12.78,0.86,34.74,21.12,4.88,0.49
07069500,6,12.80600758,37.88,24.25,19.39,6.87,41.31,24.25,19.39,7.48
07069500,7,12.79130499,39.68,23.54,20.52,11.52,41.22,23.54,20.52,11.07
07069500,8,13.17070381,39.85,24.33,21.57,5.47,42.33,24.66,21.57,9.49
07069500,9,13.70275,38.12,22.23,14.64,1.03,38.12,22.23,15.71,1.03
07069500,10,14.12545455,33.2,20.12,4.65,-6.59,33.65,19.96,4.65,-5.01
07069500,11,12.8722197,28.3,15.75,1.05,-12.31,27.91,15.75,-1.87,-11.39
07069500,12,11.42288856,22.55,16.39,-13.01,-23.66,23.09,14.63,-5.93,-16.76
07071500,1,11.88472874,22.45,14.64,-10.54,-27.21,22.45,14.64,-12.51,-20.4
07071500,2,12.78644409,25.08,13.65,-10.68,-22,26.44,13.65,-10.68,-22
07071500,3,13.66231672,28.41,17.09,-1.8,-14.75,31.35,17.09,-2.89,-15.16
07071500,4,14.23883333,32.6,19.24,6.12,-6.8,31.62,19.24,4.09,-6.8
07071500,5,13.08739003,33.08,20.72,12.48,0.17,34.91,20.72,4.92,0.28
07071500,6,12.87281818,37.71,23.77,18.54,6.06,41.45,23.77,18.54,6.83
07071500,7,12.89165689,38.69,23.29,20.23,10.74,40.88,23.29,20.23,10.62
07071500,8,13.25659091,39.93,23.22,21.56,4.42,41.29,24.2,21.56,8.51
07071500,9,13.72226515,37.79,21.82,13.82,0.21,37.42,22.09,14.84,0.21
07071500,10,14.01233871,32.64,19.71,3.74,-6.86,33.46,19.63,3.74,-5.7
07071500,11,12.85388636,27.7,15.19,0.47,-13.18,27.84,16.05,-2.46,-12.41
07071500,12,11.38482771,21.94,15.36,-14.7,-25.02,23,12.96,-7.1,-17.53
07072000,1,11.86620968,22.44,14.88,-9.55,-26.75,22.44,14.88,-12.45,-20.09
07072000,2,12.76668544,25.09,13.87,-10.05,-21.32,26.25,13.87,-10.05,-21.32
07072000,3,13.63209677,28.45,17.39,-1.54,-14.14,31.12,17.39,-2.27,-14.92
07072000,4,14.21774242,32.91,19.18,6.48,-6.49,31.88,19.18,4.68,-6.49
07072000,5,13.05554985,32.94,20.91,13,0.49,34.83,20.91,4.94,0.46
07072000,6,12.85166667,37.63,24.01,18.86,6.38,41.35,24.01,18.86,7.09
07072000,7,12.84491202,39.05,23.4,20.37,11.04,40.98,23.4,20.37,10.92
07072000,8,13.20848974,39.77,23.71,21.51,4.86,41.7,24.38,21.51,8.92
07072000,9,13.71173485,37.76,22.02,14.28,0.57,37.64,22.09,15.29,0.57
07072000,10,14.07008065,32.86,19.79,4.26,-6.78,33.57,19.72,4.26,-5.33
07072000,11,12.86382576,27.97,15.27,1.1,-12.77,27.85,15.62,-2.27,-11.81
07072000,12,11.39609971,22.08,15.79,-13.88,-24.49,22.94,13.7,-6.65,-17.03
07083000,1,14.70835044,11.57,-3.26,-20.04,-36.08,11.57,-3.26,-16.92,-30.44
07083000,2,15.33251006,12.37,-2.69,-24.27,-43,12.37,-0.45,-16.4,-35.07
07083000,3,15.8929912,15.22,-2.07,-15.1,-32.54,15.22,-1.63,-15.1,-32.54
07083000,4,14.66968182,15.93,-0.42,-10.69,-29.12,15.93,0.4,-8.16,-23.37
07083000,5,13.61643695,22.26,3.48,-3.75,-18.27,22.26,4.38,-3.25,-17.67
07083000,6,15.15006061,23.27,6.93,0.2,-10.38,24.18,7.87,0.2,-7.57
07083000,7,15.11533724,27.53,8.65,5.62,-3.14,25.18,8.65,5.62,-2.68
07083000,8,14.35189883,24.09,7.32,3.28,-4.16,23.3,7.5,3.28,-4.16
07083000,9,14.23547727,22.27,5,-1.28,-13.73,22.27,6.37,-0.75,-13.63
07083000,10,13.14480938,19,3.55,-8.86,-22.28,19,5.09,-10.87,-24.04
07083000,11,13.6677197,16.28,-0.79,-19.35,-27.82,16.28,-0.72,-19.35,-27.82
07083000,12,13.86377199,10.42,-1.83,-23.59,-34.12,10.42,-1.83,-23.59,-31.11
07142300,1,14.0797654,25.56,2.93,-12.53,-25.08,26.83,3.61,-11.65,-21.34
07142300,2,14.67419952,29.85,7.74,-16.65,-25.85,30.09,7.74,-12.77,-23.09
07142300,3,15.42302053,32.97,14.2,-6.35,-18.82,33,14.47,-13.2,-20.5
07142300,4,15.65765152,37.87,18.06,0.27,-9.43,35.38,15.67,0.27,-9.43
07142300,5,14.37131232,38.8,21.68,9.33,-0.2,38.8,21.68,7.96,-2.17
07142300,6,14.28478788,40.79,24.15,14.76,5.45,43.03,24.15,14.76,5.45
07142300,7,14.57426686,42.34,24.61,19.19,8.94,42.33,24.61,16.74,10.69
07142300,8,14.45856305,41.1,25.5,18.08,9.73,41.72,25.5,18.08,10.47
07142300,9,14.97004545,40.31,21.63,6.42,-2.68,41.09,22.97,7.41,-1.22
07142300,10,15.28153226,35.28,20.67,-4.05,-9.71,35.85,20.67,-4.05,-10.51
07142300,11,14.83372727,31.24,12.47,-7.62,-15.6,31.24,12.47,-6.05,-16.17
07142300,12,13.475011,23.3,10.18,-18.55,-28.42,23.3,7.88,-11.13,-25.5
07144200,1,12.585,23.68,7.33,-11.22,-24.42,23.81,5.3,-11.22,-21.94
07144200,2,13.28643604,27.16,10.08,-17.06,-27.13,27.16,10.08,-12.77,-26.34
07144200,3,13.97377566,30.54,15.62,-6.45,-17.89,32.1,16.29,-13.11,-20.31
07144200,4,14.20463636,36.22,18.29,1.46,-7.19,35.18,16.51,0.66,-9.11
07144200,5,13.01145894,36.01,22.43,10.32,-0.43,37.48,22.43,7.2,-0.5
07144200,6,13.27020455,39.88,24.88,14.93,6.28,41.2,24.67,14.93,6.55
07144200,7,13.49353372,41.89,25.62,19.47,9.51,43.81,25.98,18.56,11.61
07144200,8,13.51936217,42.39,25.86,19.03,9.53,43.19,25.86,19.03,9.53
07144200,9,13.91330303,40.31,23.75,7.22,-2.28,41.09,23.88,8.95,-0.57
07144200,10,13.96928886,35.18,21.39,-0.45,-8.79,35.18,22.46,-3.05,-9.54
07144200,11,13.24551515,30.79,15.48,-6.86,-14.7,30.79,13.21,-5.8,-15.27
07144200,12,11.93109238,21.63,11.76,-18.27,-28.8,21.63,10.66,-11.68,-23.4
07144780,1,13.25427419,24.58,6.03,-11.72,-23.51,26.36,3.58,-10.73,-21.23
07144780,2,13.8902494,28.29,9.18,-16.28,-26.48,28.04,9.18,-12.18,-24.52
07144780,3,14.55893695,31.92,15.42,-6.23,-18.63,32.98,15.42,-12.49,-20.69
07144780,4,14.8397803,37.67,18.46,1.5,-7.87,35.68,16.97,1.5,-8.65
07144780,5,13.60412023,38.36,22.14,10.24,0.01,38.36,22.14,7.89,-1
07144780,6,13.82791667,41.36,24.28,15.52,6.22,41.98,24.28,15.52,6.22
07144780,7,14.05960411,41.74,24.82,19.33,9.29,43.04,25.18,18.09,11.4
07144780,8,14.00438416,42.41,25.57,17.9,9.7,42.56,25.57,17.9,10.03
07144780,9,14.37470455,40.83,22.35,6.25,-2.54,40.72,23.35,8.42,-0.87
07144780,10,14.54749267,35.12,20.98,-2.19,-8.65,35.12,21.35,-3.18,-10.31
07144780,11,13.91762879,31.38,14.61,-7.17,-15.12,31.38,13.06,-4.95,-16
07144780,12,12.60059018,21.92,11.03,-18.11,-28.03,21.74,9.21,-11.32,-24.52
07145700,1,12.54989736,23.31,9.78,-11.2,-23.46,23.62,7.89,-9.95,-19.91
07145700,2,13.20902655,29.88,12.34,-14.1,-25.27,29.88,10.48,-11.51,-25.97
07145700,3,13.75433284,30.87,17.02,-5.58,-17.92,31.44,17.02,-11.14,-18.91
07145700,4,13.99823485,35.8,19.3,3.41,-6.46,35.8,19.3,1.06,-7.29
07145700,5,12.68038856,37.43,23.12,12.38,1.18,38.24,23.12,8.13,0.8
07145700,6,12.91331818,40.86,24.84,17.23,7.22,40.94,24.84,16.67,7.48
07145700,7,13.21589443,42.9,25.83,21.75,10.22,42.83,26.34,18.55,12.46
07145700,8,13.29410557,43.34,25.63,20.34,9.64,43.05,25.63,20.34,11.06
07145700,9,13.59444697,41.37,24.26,9.46,-1.46,41.37,24.79,9.99,0.61
07145700,10,13.64258065,35.21,21.29,1.06,-9.2,35.21,22.6,-1.89,-9.2
07145700,11,12.94563636,30.58,16.35,-4.83,-13.09,30.58,16.18,-4.83,-13.85
07145700,12,11.81927053,21.72,12.86,-17.15,-26.21,21.91,12,-10.36,-21.91
07147070,1,12.36723607,23.9,9.3,-11.64,-24.93,22.86,7.35,-11.64,-21.89
07147070,2,13.09871279,26.91,11.03,-16.53,-27.18,26.91,10.18,-12.8,-26.85
07147070,3,13.72823314,30.65,16.46,-5.78,-17.8,31.62,17.14,-13.39,-19.79
07147070,4,13.79792424,34.76,18.82,2.54,-6.73,34.76,17.81,0.5,-8.42
07147070,5,12.44568182,35.65,22.67,10.66,-0.41,37.19,22.67,7.52,-0.41
07147070,6,12.51402273,39.66,24.62,16.43,6.42,39.83,24.62,15.42,6.53
07147070,7,12.8641129,41.53,25.62,21.33,9.81,42.56,26,18.13,11.19
07147070,8,13.09596041,42.32,25.46,19.41,9.1,43.48,25.46,19.41,9.19
07147070,9,13.53542424,41.09,24.15,9.68,-2.16,41.09,23.88,9.97,-0.78
07147070,10,13.62873167,34.9,21.44,1.09,-9.78,34.9,21.92,-2.44,-9.78
07147070,11,12.88868939,30.32,16.26,-5.88,-13.75,30.32,15.51,-5.88,-15.47
07147070,12,11.68407625,21.46,12.04,-18.34,-28.66,21.52,12.04,-11.38,-22.36
07147800,1,12.53130499,23.69,10.22,-11.27,-24.46,23.3,8.33,-11.1,-21.39
07147800,2,13.27103781,28.27,12.18,-15.18,-25.86,28.27,9.93,-12.4,-27.09
07147800,3,13.83026393,30.38,16.73,-5.85,-17.69,31.32,17.07,-12.66,-19.62
07147800,4,13.87818182,34.4,18.33,2.51,-6.41,34.4,18.11,1.31,-7.3
07147800,5,12.37237537,35.24,22.6,11.47,-0.51,36.91,22.6,7.55,-0.51
07147800,6,12.31934091,39.71,24.34,16.68,6.41,39.74,24.34,16.31,6.95
07147800,7,12.72416422,41.86,24.99,21.19,10.09,42.27,25.99,19.52,11.21
07147800,8,13.10445015,42.07,25.28,20.52,8.53,42.92,25.28,20.52,9.41
07147800,9,13.49109848,41.35,24,11.18,-1.92,41.35,24.28,10.83,-0.65
07147800,10,13.68752933,34.76,21.13,1.63,-9.96,34.76,21.32,-2.05,-9.96
07147800,11,12.97445455,30.04,16.35,-5.57,-13.5,30.04,15.03,-5.57,-15.49
07147800,12,11.83174487,21.7,12.35,-17.99,-27.88,21.7,12.35,-11.07,-22.17
07148400,1,14.55847507,25.82,5.33,-11.48,-25.19,27.41,4.44,-10.37,-21.08
07148400,2,15.05998391,31.09,8.51,-14.11,-25.93,31.09,8.28,-12.81,-25.75
07148400,3,15.56674487,33.86,15.51,-5.68,-17.79,33.17,15.51,-12.33,-20.92
07148400,4,15.76527273,37.85,18.1,1.99,-7.63,36.58,16.65,1.99,-7.67
07148400,5,14.39221408,39.77,22.63,11.15,-0.02,39.77,22.63,8.94,-1.43
07148400,6,14.21135606,42.22,25.45,17.08,5.99,43.53,25.45,18.07,5.99
07148400,7,14.56929619,43.4,25.58,18.85,9.19,43.8,25.94,17.14,10.97
07148400,8,14.54160557,42.43,26.31,19.01,9.09,43.34,26.31,19.01,10.99
07148400,9,15.04770455,41.3,22.34,9.65,-2.4,41.25,24.29,8.39,-0.29
07148400,10,15.43405425,35.53,21.43,-2.14,-11.15,35.74,21.43,-2.51,-11.15
07148400,11,15.08233333,32.21,15.06,-4.48,-13.92,32.21,13.54,-4.48,-15.2
07148400,12,13.83016129,23.97,12.43,-16.69,-26.46,23.97,9,-10.14,-23.99
07149000,1,14.15227273,24.6,5.69,-11.76,-24.86,26.98,4.13,-10.41,-21.09
07149000,2,14.71823009,30.29,8.04,-14.87,-26.34,30.29,7.97,-12.7,-25.2
07149000,3,15.27414956,33.63,15.38,-5.65,-18.18,32.87,15.38,-12.42,-20.77
07149000,4,15.49665909,37.8,17.87,2.04,-7.7,35.98,16.5,2.04,-7.98
07149000,5,14.15846774,39.49,22.48,11.09,0.26,39.49,22.48,8.62,-1.4
07149000,6,14.08639394,42.03,24.91,16.61,5.95,43.04,24.91,17.33,5.95
07149000,7,14.416239,43.05,25.39,19.28,9.16,43.38,25.62,17.09,11.08
07149000,8,14.36453812,42.4,26.13,18.59,9.55,43.13,26.13,18.59,10.93
07149000,9,14.83292424,41.33,22.18,8.36,-2.58,41.05,23.89,8.44,-0.53
07149000,10,15.14209677,35.26,21.39,-2.35,-10.55,35.26,21.39,-2.52,-10.55
07149000,11,14.73169697,31.9,14.94,-5.11,-14.49,31.9,13.24,-4.67,-15.47
07149000,12,13.45619868,23.3,11.9,-17.23,-26.82,23.3,8.57,-10.54,-24.26
07151500,1,13.18004399,23.48,8.38,-11.32,-24.14,25.43,6.05,-9.95,-20.52
07151500,2,13.79584875,29.49,10.31,-14.47,-26.13,29.49,10.22,-11.74,-25.59
07151500,3,14.35642962,32.07,16.6,-5.22,-18.04,32.22,16.6,-11.58,-19.92
07151500,4,14.62912121,36.31,18.17,3.25,-6.96,36.31,17.6,1.89,-7.57
07151500,5,13.34807918,38.56,22.6,12.16,0.84,38.56,22.6,8.93,-0.01
07151500,6,13.54996212,41.55,24.71,17.18,6.88,41.58,24.71,17.07,6.88
07151500,7,13.83579912,42.71,25.31,20.75,9.71,43.49,25.94,17.9,11.89
07151500,8,13.80420821,43.18,25.77,19.39,9.98,43.25,25.77,19.39,11.03
07151500,9,14.13528788,41.37,22.78,8.47,-1.92,41.07,24.45,9.3,0.16
07151500,10,14.23884164,35.13,21.18,-0.32,-9.61,35.13,21.66,-2.21,-9.61
07151500,11,13.66418939,31.28,16.15,-4.49,-13.81,31.28,14.08,-4.49,-14.47
07151500,12,12.47034091,22.31,12.52,-16.98,-26.47,21.96,10.55,-10.39,-23.01
07152000,1,13.15802786,23.6,9.23,-10.72,-24.21,25.23,7.62,-9.75,-20.07
07152000,2,13.7730008,30.82,11.45,-13.4,-25.23,30.82,10.95,-11.36,-26.77
07152000,3,14.29716276,31.48,16.98,-4.81,-17.85,32.05,16.98,-11.3,-19.59
07152000,4,14.56946212,35.97,18.56,3.59,-6.73,35.97,18.56,2.27,-6.91
07152000,5,13.24259531,38.28,22.89,12.96,1.19,38.42,22.89,9.39,0.12
07152000,6,13.38216667,41.29,24.93,17.52,7.41,41.73,24.93,17.26,7.41
07152000,7,13.68306452,43.12,25.66,20.99,9.93,43.56,26.4,18.23,12
07152000,8,13.72964076,43.23,25.74,20.46,9.71,43.55,25.74,20.46,11.18
07152000,9,14.04020455,41.32,23.48,10.48,-1.65,41.32,24.96,9.94,0.55
07152000,10,14.17231672,35.09,21.25,0.57,-9.88,35.09,22.03,-1.66,-9.88
07152000,11,13.58675,31.25,16.34,-4.26,-13.18,31.25,15.3,-4.26,-13.51
07152000,12,12.43320748,22.5,12.92,-16.64,-25.75,22.5,10.75,-9.92,-22.03
07163000,1,12.97071114,25.47,12.88,-9.31,-22.07,27.3,14,-9.29,-18.11
07163000,2,13.3538214,32.94,14.44,-11.26,-24.26,32.94,13.33,-11.26,-26.83
07163000,3,13.7236217,33.25,18.55,-3.8,-15.39,33.25,18.55,-6.9,-17.1
07163000,4,13.89416667,37.06,20.82,5.23,-4.79,37.06,20.82,5.23,-4.79
07163000,5,12.25244135,37.05,23.92,13.01,1.96,36.42,23.92,9.34,0.63
07163000,6,12.0004697,38.78,25.3,18.29,7.86,39.76,26.15,18.29,8.92
07163000,7,12.67265396,44.22,26.24,21.18,11.96,44.22,27.72,19.91,12.5
07163000,8,13.18967009,42.11,26.88,23.66,10.16,44.97,28.74,23.68,11.05
07163000,9,13.40783333,42.19,24.46,12.58,-0.46,42.19,25.48,13.48,2.38
07163000,10,13.79757331,34.38,22.31,2.82,-8.74,34.38,23.16,0.69,-8.74
07163000,11,13.18555303,30.12,18.28,-1.5,-11.63,30.63,18.28,-1.5,-10.81
07163000,12,12.2048937,24.24,14.28,-14.74,-24.75,25.63,14.28,-7.05,-17.25
07167500,1,12.69650293,23.13,10.67,-12.46,-24.94,24.37,9.2,-11.87,-23.34
07167500,2,13.43545455,27.54,12.61,-15.14,-25.42,26.96,10.72,-12.31,-27.28
07167500,3,14.02335777,29.67,17.1,-6.03,-17.76,30.58,17.1,-12.93,-19.11
07167500,4,13.9420303,33.66,18.44,2.34,-6.53,33.66,18.52,2.04,-6.53
07167500,5,12.28249267,34.75,22.76,11.47,-0.44,35.83,22.76,5.79,-0.44
07167500,6,12.0905303,39.14,24.19,16.68,6.55,39.14,24.19,16.32,7.35
07167500,7,12.59893695,42.21,24.77,21.21,10.43,42.1,26.66,18.72,10.67
07167500,8,13.21395894,41,25.3,20.18,7.81,42.92,25.3,20.18,8.63
07167500,9,13.66622727,41.6,23.57,11.38,-2.1,41.6,23.37,11.46,-0.85
07167500,10,13.92449413,34.66,20.3,2.39,-9.77,34.66,20.38,-1.65,-9.77
07167500,11,13.1910303,29.78,16.09,-5.94,-13.62,29.78,15.48,-5.94,-15.76
07167500,12,12.04292155,21.61,12.82,-18.33,-28.07,21.96,12.82,-11.02,-22.3
07172000,1,12.89953079,23.88,11.34,-12.04,-24.32,25.32,10.66,-10.71,-21.56
07172000,2,13.63316975,30.05,11.91,-12.53,-23.32,30.05,11.24,-11.49,-27.56
07172000,3,14.06758798,30.7,16.9,-4.67,-17.3,30.98,17.05,-10.88,-19.09
07172000,4,14.06469697,33.81,19.75,2.47,-5.64,33.81,19.75,2.47,-6.05
07172000,5,12.36867302,34.52,22.7,12.49,0.12,36.04,22.7,7.13,0.01
07172000,6,12.09364394,39.23,24.45,17.17,6.29,39.61,24.45,17.17,8
07172000,7,12.62089443,42.17,25.86,20.85,11.03,42.41,27.39,19.87,11.33
07172000,8,13.28565249,41.26,25.71,21.21,7.59,42.69,25.71,21.21,9.43
07172000,9,13.61751515,42.26,24.16,11.83,-1.57,42.26,23.6,12.43,-0.14
07172000,10,13.97384897,34.48,20.77,2.58,-10.01,34.48,21.46,-0.71,-10.01
07172000,11,13.30349242,29.64,16.75,-4.43,-13.61,30.12,16.58,-4.43,-14.38
07172000,12,12.17848607,22.65,13.14,-17.31,-26.35,22.95,13.14,-10.31,-20.93
07177500,1,12.93806452,24.26,14.11,-10.31,-23.82,26.02,14.11,-10.07,-20.47
07177500,2,13.50255028,31.83,15.17,-11.21,-24.38,31.83,14.78,-11.21,-28.85
07177500,3,13.86505132,32.17,18.19,-3.71,-15.93,32.17,18.19,-6.73,-17.2
07177500,4,13.92488636,34.78,20.81,4.54,-4.42,34.62,20.81,4.54,-4.42
07177500,5,12.2247654,34.76,23.6,13.12,0.95,35.41,23.6,11.1,0.95
07177500,6,11.90662879,38.11,25.1,18.72,7.24,39.18,25.13,18.72,9.05
07177500,7,12.53159091,42.69,26,21.11,12.33,43.52,27.19,19.89,12.53
07177500,8,13.25441349,42.33,26.88,23.62,8.91,43.84,26.88,23.56,9.9
07177500,9,13.51843182,42.04,25.06,12.98,-0.86,42.04,25.06,13.89,1.09
07177500,10,13.9082478,33.84,22.31,3.67,-9.02,33.84,22.31,1.36,-9.02
07177500,11,13.32379545,28.85,17.99,-1.63,-12.34,30.36,18.5,-1.63,-11.87
07177500,12,12.22560117,24.32,14.35,-15.39,-25.07,24.67,14.35,-7.82,-19.12
07180500,1,12.37196481,24.01,9.17,-12.43,-25.83,22.85,7.74,-12.43,-23.38
07180500,2,13.07223652,27.26,11.08,-17.03,-27.32,27.26,9.98,-12.97,-26.84
07180500,3,13.76994135,29.92,16.57,-6.18,-18.21,31.62,17.33,-13.66,-19.87
07180500,4,13.75338636,34.18,19.04,2.44,-7.15,34.18,17.76,-0.32,-8.4
07180500,5,12.31598974,34.93,22.58,10.39,-1.24,36.45,22.58,6.98,-1.24
07180500,6,12.29347727,38.99,24.39,16.13,6.03,39.43,24.39,15.22,6.2
07180500,7,12.65478006,41.14,25.24,20.42,9.61,42.03,25.78,17.98,10.44
07180500,8,12.99587243,42.09,25.26,19.46,8.73,43.22,25.26,19.46,8.73
07180500,9,13.49660606,41.39,23.74,9.96,-2.39,41.39,23.61,9.91,-1.34
07180500,10,13.65538856,34.81,21.2,1.09,-10.18,34.81,21.2,-2.48,-10.18
07180500,11,12.88240909,30.2,16.02,-6.06,-14.16,30.2,15.48,-6.06,-15.41
07180500,12,11.70380132,21.67,12.41,-18.76,-29.63,22.16,12.41,-11.64,-22.59
07183000,1,11.96972874,22.76,8.32,-13.46,-25.87,22.92,8.05,-12.94,-22.59
07183000,2,12.66570394,26.83,10.45,-16.53,-25.71,26.83,10.09,-12.06,-25.06
07183000,3,13.4256085,29.21,15.73,-6.74,-17.79,31.23,17.17,-13.31,-19.3
07183000,4,13.48130303,33.85,18.77,2.58,-7.55,33.85,18.21,0.72,-7.79
