SITENO,dam_count,min_NID,max_NID,TOT_POPDENS90,TOT_POPDENS00,TOT_POPDENS10,TOT_FRESHWATER_WD,TOT_S1100,TOT_S1200,TOT_S1400,TOT_S1500,TOT_S1630,TOT_S1640,TOT_S1710,TOT_S1720,TOT_S1730,TOT_S1740,TOT_S1780,TOT_S1820,TOT_TOTAL_ROAD_DENS,TOT_RDX,GAGESII_class,WR_report_remarks,ADR_citation,Screening_comments
12134500,NA,NA,NA,0.9,1.2,1.33,15.61,0,0.04,0.52,0.13,0,0,0,0,0,0.01,0,0,0.7,266,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/03065000.2007.pdf,"mostly forested basin, some mines, NEoA"
12141300,NA,NA,NA,0.19,0.3,0,21.96,0,0,0.37,0,0,0,0,0,0,0,0,0,0.38,49,Ref,No regulation or diversion upstream from station,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12141300.2002.sw.pdf,"local roads & logging, roadless HW"
12143600,NA,NA,NA,0.49,1.34,2.43,21.86,0.34,0,1.72,0.08,0.06,0,0.06,0,0,0.04,0,0,2.31,133,Ref,Minor regulation at Twin Falls and Weeks hydroelectric project,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/12143600.2006.pdf,"interstate in valley, some development, NEoA"
12144000,NA,NA,NA,37.54,44.92,46.45,21.9,0.33,0.01,2.39,0.06,0.07,0,0.08,0,0,0.05,0,0.01,3,183,Ref,City diverts about 0.8 ft³/s daily from Clough Creek. Minor regulation at Twin Falls and Weeks Falls projects upstream from station,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/12144000.2006.pdf,"proximal mod urba, but NEoA"
12144500,3,23,566,13.43,17.13,22.13,21.97,0.09,0.01,1.56,0.02,0.02,0,0.02,0,0,0.02,0,0,1.73,433,Ref,,1993 ADR,"some strip mines & develop in valley, NEoA"
12145500,1,140,140,21.52,26.4,37.45,22.03,0.15,0.11,3.43,0.02,0.04,0,0.02,0,0,0,0,0,3.77,72,Ref,Some small diversions for irrigation and domestic use upstream,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/12145500.2006.pdf,"upstrm municipal, forest roads, NEoA"
12147500,NA,NA,NA,0.1,0.2,1.33,21.53,0,0,2.54,0,0,0,0,0,0,0.01,0,0,2.55,45,Ref,No regulation or diversion,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12147500.2002.sw.pdf,many forest roads & logging
12147600,NA,NA,NA,0,0,0,22.03,0,0,1.35,0,0,0,0,0,0,0,0,0,1.35,3,Ref,No regulation or diversion,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12147600.2002.sw.pdf,"some roads, NEoA"
12149000,11,23,68400,14.5,19.49,27.93,21.96,0.06,0.03,2.17,0.01,0.01,0,0.01,0,0,0.02,0,0,2.33,705,Ref,,1996 ADR,"upstrm small towns, some mines, NEoA"
12167000,NA,NA,NA,2.39,2.98,3.21,6.03,0,0.05,0.34,0.36,0,0,0,0,0,0,0,0,0.75,121,Ref,No regulation. Small diversions for domestic use.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/12167000.2006.pdf,"ag in basin, logging in HW"
12175500,NA,NA,NA,0,0,0,3.4,0,0,0.04,0.06,0,0,0.01,0,0,0,0,0,0.11,7,Ref,No regulation or diversion upstream,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12175500.2002.sw.pdf,"wilderness, North Cascades Nat Park"
12178100,NA,NA,NA,0,0,0,3.51,0,0,0,0.05,0,0,0,0,0,0,0,0,0.05,1,Ref,No regulation or diversion upstream from station,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12178100.2002.sw.pdf,"wilderness, North Cascades Nat Park"
12186000,NA,NA,NA,0,0,0.01,9.27,0,0,0.08,0.19,0,0,0.02,0,0,0,0,0,0.29,52,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12186000.2002.sw.pdf,"forest roads & logging, wildernes HW"
12189500,2,56,86,0.85,1.02,1.12,7.9,0,0.01,0.15,0.27,0,0,0,0,0,0,0,0,0.44,179,Ref,Small diversion for millpond at Darrington and for domestic use.,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12189500.2002.sw.pdf,upstrm municipal
12340000,20,35,15903,0.53,0.73,0.77,8.12,0,0.04,0.51,0.07,0,0.14,0,0,0,0.07,0,0,0.83,1652,Ref,,1995 ADR,"mod ag in valley, forested uplands, NEoA"
12358500,NA,NA,NA,0.1,0.1,0.11,2,0,0.02,0.08,0.01,0,0,0,0,0,0,0,0,0.12,149,Ref,,2002 ADR,"mostly roadless, some local irrigation"
12374250,NA,NA,NA,0,0,0,5.49,0,0,1.54,0,0,0,0,0,0,0,0,0,1.54,24,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/2005/wdr-mt-05/pdf/Vol2_8.pdf,forest roads
12375900,2,68,68,0.29,0.58,0.5,27.84,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/2005/wdr-mt-05/pdf/Vol2_8.pdf,wilderness
12377150,NA,NA,NA,0,0,0,29.02,0,0,0.03,0,0,0,0,0,0,0,0,0,0.03,0,Ref,No known regulation or diversions upstream from sta,2002 ADR,wilderness
12381400,NA,NA,NA,0,0,0,6.04,0,0,0.64,0,0,0,0,0,0,0,0,0,0.64,20,Ref,No known regulation or diversion upstream from station.,Water-Data Report -- Montana 2002,"lt development, forestry, NEoA"
12383500,NA,NA,NA,0,0,0,11.72,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/2005/wdr-mt-05/pdf/Vol2_8.pdf,"roadless, just above diversion"
12388400,NA,NA,NA,0.08,0.12,0.11,5.49,0,0,0.48,0.13,0,0,0,0,0,0,0,0,0.62,18,Ref,No known regulation or diversion upstream,2002 ADR,mostly roadless
12390700,NA,NA,NA,0.22,0.26,0.44,5.42,0,0,0.56,0.01,0,0,0,0,0,0.01,0,0,0.59,77,Ref,No known regulation or diversions upstream from station.,2002 ADR,many forest roads & logging
12411000,NA,NA,NA,0,0,0,0.97,0,0,0.82,0.1,0,0,0.01,0,0,0.01,0,0,0.94,234,Ref,No regulation or diversions above station.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/12411000.2006.pdf,many forest roads & logging
12413000,NA,NA,NA,0.12,0.17,0.13,1.51,0,0,0.97,0.14,0,0,0,0,0,0.04,0,0,1.16,755,Ref,,1994 ADR,"ag in valley, forested HW, NEoA"
12413500,7,60,1800,3.92,3.86,3.85,1.21,0.03,0.01,1.01,0.14,0.01,0,0,0,0,0.05,0,0,1.25,1226,Ref,,2003 ADR,"mod ag, small towns, mines in some tribs, NEoA"
12414500,NA,NA,NA,0.03,0.04,0.04,0.26,0,0,0.5,0.09,0,0,0.01,0,0,0.01,0,0,0.61,627,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-id-05-1/pdf/ID05v1-06.pdf,"proximal logging, wilderness HW"
12447390,NA,NA,NA,0,0,0,2.32,0,0,0,0.46,0,0,0,0,0,0,0,0,0.46,6,Ref,No regulation or diversion,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12447390.2002.sw.pdf,"HBN, wilderness"
12449500,3,29,4100,0.72,0.93,1.08,2.33,0,0.02,0.43,0.12,0,0,0,0,0,0.03,0,0,0.61,715,Ref,,2002 ADR,"prox small town, some mines & ag, NEoA"
12449950,7,29,4100,0.73,0.92,1.05,2.33,0,0.03,0.48,0.09,0,0,0,0,0,0.04,0,0,0.65,1103,Ref,"Prior to 1957, diurnal fluctuation at low flow caused by one or more mills above station.",1981 ADR,"several upstrm towns & mod ag, forested uplands, NEoA"
12451000,NA,NA,NA,0,0,0.02,3.76,0,0.01,0.01,0.05,0,0,0,0,0,0,0,0,0.07,27,Ref,No known regulation or diversion,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12451000.2002.sw.pdf,mostly wilderness--Glacer Peak W.
12459000,7,55,1610,1.64,2.28,2.43,3.81,0,0.03,0.71,0.04,0,0.02,0,0,0,0.01,0,0,0.8,786,Ref,,1994 ADR,"hvy ag & some irrigated ag in uplands, NEoA"
12462500,7,55,1610,3.48,4.49,4.71,3.82,0,0.04,0.83,0.09,0,0.02,0,0,0,0.01,0,0,0.98,1255,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/06928000.2007.pdf,"mixed forest & mod ag, lt development, some small towns in hw, NEoA"
12488500,NA,NA,NA,0.01,0.01,0,20.43,0,0.15,0.1,0,0,0,0,0,0,0,0,0,0.25,26,Ref,No regulation or diversion.,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/12488500.2002.sw.pdf,"mostly roadless, wilderness"
13011500,NA,NA,NA,0,0.02,0,1.53,0,0,0.06,0,0,0,0,0,0,0,0,0,0.07,5,Ref,No diversion or regulation,2002 ADR,wilderness--YNP
13011900,1,646,646,0.06,0.1,0.09,3.24,0,0.04,0.09,0.04,0,0,0,0,0,0.01,0,0,0.18,46,Ref,,2000 ADR,"mostly roadless, sm reservoir on proximal trib"
13018300,NA,NA,NA,0.03,0.06,0.01,1.53,0,0,0.2,0.21,0,0,0,0,0,0,0,0,0.41,1,Ref,,2002 ADR,"HBN, mostly roadless, HBN"
13023000,NA,NA,NA,0,0,0,6.76,0,0,0.28,0.03,0,0,0,0,0,0,0,0,0.31,129,Ref,,2002 ADR,mostly wilderness
13083000,NA,NA,NA,0,0,0.01,43.27,0,0,0.41,0.2,0,0,0,0,0,0,0,0,0.61,35,Ref,Small diversions above station for irrigation.,http://pubs.usgs.gov/wdr/2005/wdr-id-05-1/pdf/ID05v1-10.pdf,"small proximal irrigated ag, mostly roadless"
13161500,1,500,500,0,0,0,4.31,0,0,0.36,0.13,0,0,0,0,0,0,0,0,0.49,220,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/13161500.2005.pdf,small imoundment on hw trib
13186000,NA,NA,NA,0.02,0.04,0.04,7.5,0,0,0.57,0.04,0,0,0,0,0,0.01,0,0,0.63,432,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07049000.2006.pdf,"ag uplands, forested valleys, NEoA"
13200000,NA,NA,NA,0.79,2.22,2.68,0.72,0,0.05,2.26,0.13,0,0,0,0,0,0.05,0,0,2.49,706,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/07058000.2007.pdf,"mostly forested uplands, mod ag valleys, town in hw, NEoA"
13235000,NA,NA,NA,0.09,0.13,0.12,0.85,0,0.05,0.38,0.02,0,0,0,0,0,0,0,0,0.46,203,Ref,No regulation. Return flow from several small irrigation diversions enters river above station,http://pubs.usgs.gov/wdr/WDR-ID-02-2/ID02v2-07.pdf,upstrm irrigated ag &  possible diiversions
13240000,1,188,188,0,0,0,4.78,0,0,0.2,0,0,0,0.16,0,0,0,0,0,0.37,22,Ref,"No diversions, flow partially regulated by pond",http://pubs.usgs.gov/wdr/2005/wdr-id-05-1/pdf/ID05v1-13.pdf,some forest roads
13302500,15,16,895000,0.66,0.71,0.74,7.41,0,0.03,0.4,0.05,0,0,0,0,0,0.02,0,0,0.51,1512,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/07072000.2007.pdf,"mixed ag & forest, small towns, NEoA"
13310700,NA,NA,NA,0,0,0,4.78,0,0,0.43,0.02,0,0,0.01,0,0,0,0,0,0.46,144,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/13310700.2007.pdf,"mostly roadless, NEoA"
13313000,NA,NA,NA,0.01,0.01,0,4.78,0,0,0.61,0.06,0,0,0,0,0,0,0,0,0.68,125,Ref,"Small diversion from Johnson Creek to Deadwood River until September 20, 1988",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/13313000.2006.pdf,"some roads, NEoA"
13331500,NA,NA,NA,0.03,0.02,0.02,10.87,0,0.01,0.18,0.04,0,0.02,0,0,0,0,0,0,0.26,25,Ref,Minam Lake has stored and diverted flow from Minam River since 1917 for irrigation,2002 ADR,"HBN, mostly widlerness--Eagle Cap"
13336500,1,82,82,0,0,0,0.36,0,0,0.05,0.03,0,0,0,0,0,0,0,0,0.08,150,Ref,,2002 ADR,"smll lakes on tribs, but OK"
13337000,NA,NA,NA,0.02,0.02,0.01,0.33,0,0.04,0.35,0.02,0,0,0,0,0,0,0,0,0.41,246,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/13337000.2006.pdf,some roads & logging
13338500,1,25,25,2.17,2.41,2.59,0.32,0,0.05,0.79,0.04,0,0,0,0,0,0.06,0,0,0.94,1121,Ref,No regulation above station.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/13338500.2006.pdf,"lt development, NEoA"
13340000,4,23,550,1.18,1.27,1.38,0.32,0,0.04,0.51,0.04,0,0,0,0,0,0.03,0,0,0.61,2845,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/13340000.2006.pdf,"lt development, NEoA"
13340600,NA,NA,NA,0,0,0,0.15,0,0,0.57,0.03,0,0,0,0,0,0,0,0,0.6,434,Ref,No regulation or diversion upstream from station,http://pubs.usgs.gov/wdr/2005/wdr-id-05-1/pdf/ID05v1-14.pdf,wilderness
13351000,9,3,8000,9.49,10.58,11.74,2.35,0,0.08,0.87,0.06,0,0,0.01,0,0,0.05,0,0,1.09,2898,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/07252000.2007.pdf,"forested uplands, mod ag valleys, impoundmtn on prox trib"
14020000,NA,NA,NA,0.06,0.1,0.11,16.31,0,0.03,1.07,0.1,0,0.03,0,0,0,0.01,0,0,1.23,33,Ref,No regulation or diversion upstream from station,2002 ADR,roads & logging in HW
14080500,60,38,255708,0.04,0.08,0.09,10.09,0,0.03,0.86,0.06,0,0,0,0,0,0.01,0,0,0.95,1600,Ref,Diversions for irrigation of about 100 acres upstream from station.,1986 ADR,"some small reservoirs on some tribs, mostly roadless"
14092750,NA,NA,NA,0,0,0,12.99,0,0,1,0,0,0,0,0,0,0,0,0,1,8,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/2005/wdr-or-05/pdf/deschutes.pdf,mostly roadless
14096850,2,490,490,0.23,0.17,0.26,7.66,0,0.08,1.23,0.04,0,0,0,0,0,0,0,0,1.35,189,Ref,No regulation or diversions upstream from station,2002 ADR,many forest roads & logging
14101500,12,48.4,16360,0.84,0.89,0.97,10.28,0,0.04,0.88,0.11,0,0,0,0,0,0.01,0,0,1.04,425,Ref,,1996 ADR,some roads
14113000,6,114,150,1.96,2.26,2.32,10.99,0,0.02,1.4,0.04,0,0.02,0,0,0,0,0,0,1.5,1472,Ref,No regulation or diversion upstream from station.,1999 ADR,"roadless, NEoA"
14137000,1,380,380,5.64,8.14,8.73,17.16,0,0.07,0.91,0.04,0,0,0,0,0,0.02,0,0,1.05,226,Ref,No regulation or diversion upstream from station.,2002 ADR,"many roads & logging, NEoA"
14138800,NA,NA,NA,0,0,0,18.43,0,0,1.46,0,0,0,0,0,0,0,0,0,1.46,6,Ref,No regulation or diversion upstream,2002 ADR,some forest roads
14138870,NA,NA,NA,0,0,0,56.03,0,0,0.17,0.08,0,0,0,0,0,0,0,0,0.26,1,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/2005/wdr-or-05/pdf/bullrun1.pdf,mostly roadless
14138900,NA,NA,NA,0,0,0,59.86,0,0,0.28,0.93,0,0,0,0,0,0.14,0,0,1.34,3,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/2005/wdr-or-05/pdf/bullrun1.pdf,"mostly roadless, some loggin in HW"
14139800,NA,NA,NA,0,0,0,19.2,0,0,1.05,0.03,0,0,0,0,0,0,0,0,1.08,7,Ref,No regulation or diversion upstream from station,2002 ADR,minimal disturbance
14141500,NA,NA,NA,0.38,0.7,0.76,17.13,0,0,1.55,0,0,0,0,0,0,0.01,0,0,1.56,13,Ref,No regulation or diversion upstream,2002 ADR,some roads
14154500,NA,NA,NA,0.99,0.91,1.15,10.37,0,0,1.34,0.06,0,0.01,0.01,0,0,0.01,0,0,1.42,177,Ref,Slight regulation caused by upstream logponds. No diversions upstream from station.,2002 ADR,"proximal dvlpment, roads & logging in HW"
14158500,NA,NA,NA,0,0.01,0,11.21,0,0.16,1.01,0,0,0,0,0,0,0,0,0,1.17,49,Ref,Flow regulated by natural storage in lake.,2002 ADR,natural lake outlet
14158790,NA,NA,NA,0,0,0,11.22,0,0,0.73,0,0,0,0,0,0,0,0,0,0.73,2,Ref,No regulation or diversion,2002 ADR,forest roads & logging
14166500,3,90,355,9.22,8.83,8.3,10.45,0,0.12,1.58,0,0,0,0,0,0,0.13,0,0,1.83,91,Ref,Slight regulation caused by logpond upstream from Noti. No diversion upstream from station.,2002 ADR,"lt ag, logging in hw, NEoA"
14182500,NA,NA,NA,1.29,1.6,1.49,31.18,0,0.01,1.37,0.07,0,0,0,0,0,0.03,0,0,1.47,103,Ref,No regulation or diversion upstream from station,2002 ADR,many forest roads & logging
14185000,NA,NA,NA,0.23,0.24,0.16,11.22,0,0.08,1.51,0,0,0.03,0,0,0,0,0,0,1.62,165,Ref,No regulation or diversion upstream from station,2002 ADR,many forest roads & logging
14185900,NA,NA,NA,0,0.02,0,11.22,0,0,1.65,0,0,0.01,0,0,0,0,0,0,1.66,91,Ref,No regulation or diversion upstream from station.,2002 ADR,many forest roads & logging
14187000,NA,NA,NA,0.48,0.65,0.4,11.22,0,0,1.32,0,0,0,0,0,0,0,0,0,1.32,40,Ref,No regulation or diversion upstream from station.,http://wdr.water.usgs.gov/wy2007/pdfs/14187000.2007.pdf,"moslty undeveloped, forest & logging, NEoA"
14216500,NA,NA,NA,0,0,0,1.12,0,0,1.12,0.01,0,0,0,0,0,0,0,0,1.13,86,Ref,No regulation or diversion,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/14216500.2002.sw.pdf,many forest roads & logging
14222500,NA,NA,NA,6.13,9.58,13.43,25.66,0,0,1.42,0.06,0,0.04,0,0,0,0,0,0,1.53,102,Ref,No regulation or diversion,http://pubs.usgs.gov/wdr/WDR-WA-02-1/data/14222500.2002.sw.pdf,many forest roads & logging
14232500,NA,NA,NA,0.05,0.05,0.06,2.74,0,0,0.79,0,0,0,0,0,0,0,0,0,0.79,233,Ref,No diversion upstream from station.  One small recreation reservoir (capacity unknown) is located approximately 3.5 mi upstream.,2002 ADR,smll upstrm impoundment
14233400,4,6300,11000,1.16,1.21,1.07,2.74,0,0.04,0.81,0.01,0,0,0,0,0,0.02,0,0,0.87,733,Ref,Minor diversion for irrigation upstream from station.,1994 ADR,1 upstrm irrigation diversion
14236200,NA,NA,NA,5.73,5.45,5.76,1.44,0,0.12,1.29,0.05,0,0,0,0,0,0.13,0,0,1.6,89,Ref,Several small diversions for municipal and domestic use upstream from station.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/14236200.2006.pdf,"upstrm municipal, forest roads, NEoA"
14301000,1,1650,1650,2.37,2.74,2.76,17.09,0,0.07,1.5,0.03,0,0,0,0,0,0.02,0,0,1.62,504,Ref,No regulation. Several small diversions for irrigation and domestic use upstream,2002 ADR,"lt ag, upstrm small towns, loggin in hw, NEoA"
14303200,NA,NA,NA,0,0,0,9.02,0,0,2.72,0,0,0,0,0,0,0,0,0,2.72,2,Ref,,2002 ADR,forest roads & logging
14305500,NA,NA,NA,0.94,1.01,0.97,8.65,0,0.03,1.86,0.01,0,0,0,0,0,0,0,0,1.91,237,Ref,Slight regulation from logponds. Small diversions upstream from station for irrigation.,2002 ADR,"prox lt ag. Logging in basin, NEoA"
