SITENO,YR,MNTH,RX1day,RX5day
10263500,2006,6,0,0
10263500,2006,7,0,0
10263500,2006,8,0,0
10263500,2006,9,0,0
10263500,2006,10,3.01,5.25
10263500,2006,11,0.4,0.67
10263500,2006,12,4.21,4.21
10263500,2007,1,3.54,3.54
10263500,2007,2,11.24,16.71
10263500,2007,3,2.62,2.87
10263500,2007,4,4.13,5.29
10263500,2007,5,0,0
10263500,2007,6,0,0
10263500,2007,7,3.89,3.89
10263500,2007,8,1.78,1.78
10263500,2007,9,14.73,18.1
10263500,2007,10,5.69,5.69
10263500,2007,11,18.13,18.13
10263500,2007,12,26.17,32.45
10263500,2008,1,57.92,150.15
10263500,2008,2,25.42,58.93
10263500,2008,3,4.89,6.85
10263500,2008,4,0,0
10263500,2008,5,27.57,36.87
10263500,2008,6,0,0
10263500,2008,7,11.15,14.38
10263500,2008,8,0,0
10263500,2008,9,0,0
10263500,2008,10,3.05,3.05
10263500,2008,11,42.26,64.87
10263500,2008,12,30.44,56.23
10263500,2009,1,19.12,33.18
10263500,2009,2,45.36,100.58
10263500,2009,3,7.1,13.21
10263500,2009,4,0.82,0.93
10263500,2009,5,0,0
10263500,2009,6,1.87,1.87
10263500,2009,7,0,0
10263500,2009,8,0,0
10263500,2009,9,0,0
10263500,2009,10,28.79,49.47
10263500,2009,11,6.14,10.58
10263500,2009,12,56.97,115.71
10263500,2010,1,55.06,158.22
10263500,2010,2,47.25,76.05
10263500,2010,3,15.59,20.9
10263500,2010,4,21.43,32.3
10263500,2010,5,0,0
10263500,2010,6,0,0
10263500,2010,7,0,0
10263500,2010,8,0,0
10263500,2010,9,0.81,0.81
10263500,2010,10,12.6,33.75
10263500,2010,11,12.65,25.06
10263500,2010,12,112.12,361.09
10263500,2011,1,6.83,11.35
10263500,2011,2,25.41,40.82
10263500,2011,3,50.38,84.91
10263500,2011,4,0,0
10263500,2011,5,2.45,7.06
10263500,2011,6,0.3,0.3
10263500,2011,7,4.83,6.45
10263500,2011,8,0.51,0.51
10263500,2011,9,1.78,3.47
10263500,2011,10,14.33,14.33
10263500,2011,11,19.82,19.82
10263500,2011,12,8.83,16.34
10263500,2012,1,12.8,21.46
10263500,2012,2,4.39,9.59
10263500,2012,3,26.64,51.98
10263500,2012,4,10.99,28.9
10263500,2012,5,0.41,0.6
10263500,2012,6,0,0
10263500,2012,7,1.13,1.13
10263500,2012,8,10.01,13.4
10263500,2012,9,12.51,12.51
10263500,2012,10,9.3,9.3
10263500,2012,11,5.08,9.12
10263500,2012,12,13.73,35.18
10263500,2013,1,30.91,63.94
10263500,2013,2,8.6,8.6
10263500,2013,3,5.22,9.45
10263500,2013,4,0.68,0.68
10263500,2013,5,21.66,30.63
10263500,2013,6,0,0
10263500,2013,7,1.13,1.13
10263500,2013,8,0.46,0.46
10263500,2013,9,0,0
10263500,2013,10,20.27,24.2
10263500,2013,11,34.37,78.41
10263500,2013,12,5.8,10.73
10263500,2014,1,2.06,2.06
10263500,2014,2,61.83,92.66
10263500,2014,3,27.35,35.11
10263500,2014,4,9.21,11.5
10263500,2014,5,4.69,4.69
10263500,2014,6,0,0
10263500,2014,7,0,0
10263500,2014,8,32.91,40.75
10263500,2014,9,1.3,1.3
10263500,2014,10,15.98,15.98
10263500,2014,11,10.91,10.91
10263500,2014,12,46.41,62.92
10263500,2015,1,17.59,33.31
10263500,2015,2,26.83,42.52
10263500,2015,3,4.48,4.88
10263500,2015,4,4.55,4.55
10263500,2015,5,18.43,23.87
10263500,2015,6,12.92,12.92
10263500,2015,7,40.79,70.27
10263500,2015,8,0.28,0.28
10263500,2015,9,20.72,38.25
10263500,2015,10,13.13,18.4
10263500,2015,11,6.05,9.18
10263500,2015,12,13.79,26.38
10263500,2016,1,42.28,81.9
10263500,2016,2,29.94,39.32
10263500,2016,3,25.48,56.77
10263500,2016,4,7.76,26.4
10263500,2016,5,7.89,8.32
10263500,2016,6,0,0
10263500,2016,7,0,0
10263500,2016,8,0,0
10263500,2016,9,0,0
10263500,2016,10,15.97,20.67
10263500,2016,11,14.71,14.71
10263500,2016,12,34.96,65.88
10263500,2017,1,50.37,130.17
10263500,2017,2,57.27,82.52
10263500,2017,3,2.56,2.56
10263500,2017,4,4.04,4.04
10263500,2017,5,6.7,11.86
10263500,2017,6,1.83,1.83
10263500,2017,7,0,0
10263500,2017,8,1.07,1.07
10263500,2017,9,5.63,9.4
10263500,2017,10,0.96,1.23
10263500,2017,11,0.02,0.02
10263500,2017,12,0,0
10263500,2018,1,41.16,85.6
10263500,2018,2,7.57,8.5
10263500,2018,3,25.71,46.68
10263500,2018,4,0.36,0.36
10263500,2018,5,2.17,3.12
10263500,2018,6,0,0
10263500,2018,7,0.19,0.19
10263500,2018,8,0.46,0.46
10263500,2018,9,0,0
10263500,2018,10,13.09,17.72
10263500,2018,11,15.25,26.71
10263500,2018,12,55.86,83.56
10263500,2019,1,37.92,97.98
10263500,2019,2,47.16,99.32
10263500,2019,3,30.78,63.71
10263500,2019,4,1.04,1.79
10263500,2019,5,32.71,45.67
10263500,2019,6,1.54,1.54
10263500,2019,7,0,0
10263500,2019,8,0,0
10263500,2019,9,0.18,0.31
10263500,2019,10,0,0
10263500,2019,11,35.37,70.28
10263500,2019,12,56.48,138.16
10263500,2020,1,5.27,5.4
10263500,2020,2,3.19,3.19
10263500,2020,3,46.54,102.68
10263500,2020,4,28.22,90.77
10263500,2020,5,1.59,1.59
10263500,2020,6,0.06,0.06
10263500,2020,7,0,0
10263500,2020,8,0,0
10263500,2020,9,0,0
10263500,2020,10,0,0
10263500,2020,11,4.85,8.33
10263500,2020,12,17.52,37.22
10263500,2021,1,50.59,79.12
10263500,2021,2,2.87,3.87
10263500,2021,3,10.07,16.55
10263500,2021,4,0.95,1.18
10263500,2021,5,0.34,0.51
10263500,2021,6,0,0
10263500,2021,7,4.31,6.27
10263500,2021,8,0,0
10263500,2021,9,0.1,0.1
10263500,2021,10,29.09,29.09
10263500,2021,11,0,0
10263500,2021,12,69.98,99.98
10263500,2022,1,4.56,4.56
10263500,2022,2,4.24,4.52
10263500,2022,3,28.11,28.25
10263500,2022,4,12.24,12.24
10263500,2022,5,0.41,0.75
10263500,2022,6,26.6,26.6
10263500,2022,7,0.04,0.04
10263500,2022,8,1.44,1.44
10263500,2022,9,13.41,27.08
10263500,2022,10,12.58,15.17
10263500,2022,11,32.37,66.56
10263500,2022,12,42.68,68.21
10263500,2023,1,64.19,96.72
10263500,2023,2,85.56,165.67
10263500,2023,3,44.89,96.58
10263500,2023,4,1.25,1.67
10263500,2023,5,11.57,18.49
10263500,2023,6,1,1.12
10263500,2023,7,0,0
10263500,2023,8,140.24,186.12
10263500,2023,9,12.86,17.75
10263500,2023,10,0,0
10263500,2023,11,16.42,18.81
10263500,2023,12,20.67,38.74
10296000,1980,1,50.05,206.77
10296000,1980,2,43.59,160.29
10296000,1980,3,21.13,60.21
10296000,1980,4,12.56,23.92
10296000,1980,5,21.29,35.21
10296000,1980,6,0.5,0.5
10296000,1980,7,0.61,0.62
10296000,1980,8,1.45,2.07
10296000,1980,9,10.26,29.74
10296000,1980,10,4.79,14.4
10296000,1980,11,12.61,20.05
10296000,1980,12,40.56,59.19
10296000,1981,1,49.8,144.41
10296000,1981,2,16.27,36.63
10296000,1981,3,31.64,62.09
10296000,1981,4,11.59,20.05
10296000,1981,5,17.08,20.86
10296000,1981,6,0,0
10296000,1981,7,0,0
10296000,1981,8,0,0
10296000,1981,9,12.93,20.48
10296000,1981,10,42.49,76.83
10296000,1981,11,62.6,120.77
10296000,1981,12,39.2,83.55
10296000,1982,1,74.69,147.94
10296000,1982,2,66.69,131.32
10296000,1982,3,49.77,150.91
10296000,1982,4,45.16,94.9
10296000,1982,5,6.37,12.62
10296000,1982,6,19.65,45.52
10296000,1982,7,4.47,7.78
10296000,1982,8,3.59,6.72
10296000,1982,9,27.33,80.6
10296000,1982,10,45.62,106.42
10296000,1982,11,67.19,93.49
10296000,1982,12,45.18,109.84
10296000,1983,1,36.91,123.12
10296000,1983,2,42.14,96.92
10296000,1983,3,33.94,65.55
10296000,1983,4,22.06,44.77
10296000,1983,5,2.38,6.13
10296000,1983,6,8.08,12.54
10296000,1983,7,0,0
10296000,1983,8,16.45,21.76
10296000,1983,9,11.96,24.76
10296000,1983,10,11.44,15.76
10296000,1983,11,42.47,109.68
10296000,1983,12,44.86,88.76
10296000,1984,1,10.15,17.74
10296000,1984,2,25.15,66.75
10296000,1984,3,18.4,48.43
10296000,1984,4,12.24,22.11
10296000,1984,5,3.11,3.11
10296000,1984,6,13.3,18.88
10296000,1984,7,15.42,17.85
10296000,1984,8,0.21,0.21
10296000,1984,9,4.06,8.01
10296000,1984,10,29.04,40.16
10296000,1984,11,26.99,64.48
10296000,1984,12,18.21,32.06
10296000,1985,1,6.46,7.54
10296000,1985,2,36.13,60.78
10296000,1985,3,34.07,81.35
10296000,1985,4,6.14,6.67
10296000,1985,5,0,0
10296000,1985,6,7.6,7.6
10296000,1985,7,7.9,16.9
10296000,1985,8,0,0
10296000,1985,9,18.28,47.34
10296000,1985,10,19.53,39.47
10296000,1985,11,37.32,64
10296000,1985,12,23.99,52.13
10296000,1986,1,14.42,25.83
10296000,1986,2,79.17,314.41
10296000,1986,3,33.98,97
10296000,1986,4,8.63,10.16
10296000,1986,5,3.62,5.28
10296000,1986,6,0,0
10296000,1986,7,8.46,17.86
10296000,1986,8,2.38,2.38
10296000,1986,9,14.77,23.34
10296000,1986,10,8.63,9.48
10296000,1986,11,0.44,0.44
10296000,1986,12,8.01,11.83
10296000,1987,1,42.56,58.34
10296000,1987,2,43.31,83.05
10296000,1987,3,20.48,37.2
10296000,1987,4,6.43,9.21
10296000,1987,5,9.72,21.51
10296000,1987,6,6.04,13.84
10296000,1987,7,0,0
10296000,1987,8,2.16,2.16
10296000,1987,9,1.38,1.38
10296000,1987,10,10.67,23.17
10296000,1987,11,12.15,22.83
10296000,1987,12,20.22,34.32
10296000,1988,1,17.36,55.3
10296000,1988,2,5.52,9.77
10296000,1988,3,13.21,14.69
10296000,1988,4,16.39,23.53
10296000,1988,5,18.73,25.74
10296000,1988,6,7.14,7.61
10296000,1988,7,6.63,11.83
10296000,1988,8,3.61,6.35
10296000,1988,9,2.03,2.03
10296000,1988,10,0,0
10296000,1988,11,36.5,69.52
10296000,1988,12,31.53,82.74
10296000,1989,1,23.64,27.36
10296000,1989,2,29.31,44.32
10296000,1989,3,26.75,59.87
10296000,1989,4,11.92,21.37
10296000,1989,5,15.12,40.2
10296000,1989,6,23.4,40.29
10296000,1989,7,0,0
10296000,1989,8,12.54,12.85
10296000,1989,9,18.67,50.42
10296000,1989,10,28.74,54.82
10296000,1989,11,32.04,61.76
10296000,1989,12,0.25,0.34
10296000,1990,1,30.76,75.7
10296000,1990,2,38.51,67.37
10296000,1990,3,13.01,21.11
10296000,1990,4,13.97,27.34
10296000,1990,5,13.89,24.98
10296000,1990,6,1.34,1.86
10296000,1990,7,28.71,81.3
10296000,1990,8,3.31,4.47
10296000,1990,9,3.71,6.79
10296000,1990,10,8.05,8.05
10296000,1990,11,12.14,13.77
10296000,1990,12,13.08,21.37
10296000,1991,1,4.34,10.4
10296000,1991,2,21.66,28.75
10296000,1991,3,62.29,158.58
10296000,1991,4,6.66,8.92
10296000,1991,5,7.1,15
10296000,1991,6,9.12,9.24
10296000,1991,7,7.48,7.86
10296000,1991,8,0.73,0.9
10296000,1991,9,13.15,20.34
10296000,1991,10,54.66,94.54
10296000,1991,11,31.49,50.5
10296000,1991,12,12.36,25.31
10296000,1992,1,20.47,24.46
10296000,1992,2,20.07,72.83
10296000,1992,3,13.24,23.33
10296000,1992,4,6.14,6.81
10296000,1992,5,5.79,5.79
10296000,1992,6,11.22,11.74
10296000,1992,7,10.97,28.15
10296000,1992,8,6.02,11.38
10296000,1992,9,0,0
10296000,1992,10,26.32,58.88
10296000,1992,11,0.68,1.22
10296000,1992,12,49.92,125.61
10296000,1993,1,26.57,88.58
10296000,1993,2,42.15,133.17
10296000,1993,3,24.02,49.12
10296000,1993,4,11.89,14.03
10296000,1993,5,19.53,19.53
10296000,1993,6,11.27,18.13
10296000,1993,7,0,0
10296000,1993,8,0,0
10296000,1993,9,0,0
10296000,1993,10,16.42,23.68
10296000,1993,11,12.74,24.69
10296000,1993,12,29.19,51.85
10296000,1994,1,9.49,27.4
10296000,1994,2,51.8,100.54
10296000,1994,3,14.22,28.18
10296000,1994,4,10.71,25.1
10296000,1994,5,18.68,28.09
10296000,1994,6,0,0
10296000,1994,7,3.06,3.06
10296000,1994,8,0,0
10296000,1994,9,10.41,17.36
10296000,1994,10,36.02,44.73
10296000,1994,11,41.61,72.7
10296000,1994,12,14.55,31.95
10296000,1995,1,64.38,156.7
10296000,1995,2,18.52,32.45
10296000,1995,3,95.67,239.96
10296000,1995,4,27.1,67.19
10296000,1995,5,31.01,39.54
10296000,1995,6,4.6,10.09
10296000,1995,7,0.03,0.03
10296000,1995,8,2.87,2.87
10296000,1995,9,0,0
10296000,1995,10,0,0
10296000,1995,11,3.29,3.6
10296000,1995,12,59.09,144.97
10296000,1996,1,45.83,111.44
10296000,1996,2,58.86,136.29
10296000,1996,3,33.23,75.84
10296000,1996,4,24.68,48.69
10296000,1996,5,32.39,95.08
10296000,1996,6,3.68,6.5
10296000,1996,7,10.32,34.05
10296000,1996,8,1.97,3.71
10296000,1996,9,0,0
10296000,1996,10,16.53,35.81
10296000,1996,11,71.62,121.45
10296000,1996,12,59.8,119.35
10296000,1997,1,98.69,206.46
10296000,1997,2,7.67,7.93
10296000,1997,3,3.49,6.51
10296000,1997,4,4.17,11.96
10296000,1997,5,1.67,1.68
10296000,1997,6,13.09,34.92
10296000,1997,7,3.48,8.18
10296000,1997,8,0,0
10296000,1997,9,9.2,9.39
10296000,1997,10,10.6,23.45
10296000,1997,11,31.17,57.58
10296000,1997,12,26.87,53.04
10296000,1998,1,30.37,89.15
10296000,1998,2,49.49,117.7
10296000,1998,3,56.76,103.25
10296000,1998,4,7.76,12.66
10296000,1998,5,12.23,31.72
10296000,1998,6,8.2,23.39
10296000,1998,7,6.75,10.89
10296000,1998,8,1.74,1.74
10296000,1998,9,16.33,39.67
10296000,1998,10,10.12,15.25
10296000,1998,11,29.99,58.57
10296000,1998,12,11.58,30.53
10296000,1999,1,41.96,124.98
10296000,1999,2,43.93,129.27
10296000,1999,3,15.14,31.99
10296000,1999,4,15.83,62.31
10296000,1999,5,4.42,6.63
10296000,1999,6,5.26,11.15
10296000,1999,7,0,0
10296000,1999,8,8.22,11.69
10296000,1999,9,10.3,10.61
10296000,1999,10,19.82,26.62
10296000,1999,11,16.97,42.07
10296000,1999,12,2.46,2.52
10296000,2000,1,42.06,106.56
10296000,2000,2,55.62,121.16
10296000,2000,3,8.83,34.64
10296000,2000,4,25.57,48.51
10296000,2000,5,14.44,28.49
10296000,2000,6,15.45,23.46
10296000,2000,7,0,0
10296000,2000,8,8.24,18.64
10296000,2000,9,10.01,16.32
10296000,2000,10,21.57,45.09
10296000,2000,11,13.24,13.28
10296000,2000,12,8.21,23.98
10296000,2001,1,30.65,51.68
10296000,2001,2,29.13,80.13
10296000,2001,3,29.88,63.27
10296000,2001,4,33.46,63.71
10296000,2001,5,0,0
10296000,2001,6,0,0
10296000,2001,7,15.14,20.67
10296000,2001,8,0,0
10296000,2001,9,9.51,9.74
10296000,2001,10,30.52,33.1
10296000,2001,11,42.47,105.24
10296000,2001,12,57.36,103.46
10296000,2002,1,8.96,22.43
10296000,2002,2,13.61,20.72
10296000,2002,3,25.9,60.25
10296000,2002,4,12.69,31.21
10296000,2002,5,13.88,15.01
10296000,2002,6,0,0
10296000,2002,7,1.01,1.01
10296000,2002,8,3.01,3.01
10296000,2002,9,10.41,14.8
10296000,2002,10,4.43,4.51
10296000,2002,11,83.28,144.27
10296000,2002,12,68.84,152.9
10296000,2003,1,4.98,8.67
10296000,2003,2,14.54,33.35
10296000,2003,3,32.61,45.92
10296000,2003,4,43.42,82.12
10296000,2003,5,9.53,20.4
10296000,2003,6,0,0
10296000,2003,7,8.81,17.13
10296000,2003,8,9.11,9.11
10296000,2003,9,8.64,11.02
10296000,2003,10,6.39,8.37
10296000,2003,11,38.89,53.7
10296000,2003,12,32.21,84.83
10296000,2004,1,34.47,43.51
10296000,2004,2,45.54,74.11
10296000,2004,3,10.25,14.77
10296000,2004,4,2.39,4.3
10296000,2004,5,17,17.11
10296000,2004,6,2.62,2.62
10296000,2004,7,0.04,0.04
10296000,2004,8,5.27,6.54
10296000,2004,9,3.34,3.34
10296000,2004,10,41,121.67
10296000,2004,11,29.34,39.9
10296000,2004,12,52.02,131.37
10296000,2005,1,46.22,147.6
10296000,2005,2,17.59,49.75
10296000,2005,3,44.75,118.04
10296000,2005,4,9.66,28
10296000,2005,5,24.85,47.45
10296000,2005,6,5.3,8.73
10296000,2005,7,0,0
10296000,2005,8,3.45,3.45
10296000,2005,9,4.1,4.1
10296000,2005,10,6.74,10.55
10296000,2005,11,20.49,40.87
10296000,2005,12,68.03,129.91
10296000,2006,1,54.78,89.93
10296000,2006,2,52.22,82.81
10296000,2006,3,36.66,68.11
10296000,2006,4,31.49,63.05
10296000,2006,5,12.01,17.21
10296000,2006,6,0,0
10296000,2006,7,7.47,11.43
10296000,2006,8,4.42,5.61
10296000,2006,9,5.72,5.72
10296000,2006,10,9.85,18.28
10296000,2006,11,19.09,34.74
10296000,2006,12,21.47,35.83
10296000,2007,1,27.98,29.58
10296000,2007,2,33.42,91.4
10296000,2007,3,13.73,20.63
10296000,2007,4,11.38,30.35
10296000,2007,5,9.31,16.92
10296000,2007,6,0.2,0.2
10296000,2007,7,2.94,2.94
10296000,2007,8,15.03,20.31
10296000,2007,9,7.18,13.58
10296000,2007,10,7.03,10.85
10296000,2007,11,7.01,15.8
10296000,2007,12,21.86,49.92
10296000,2008,1,93.18,168.81
10296000,2008,2,39.11,105.04
10296000,2008,3,6.98,22
10296000,2008,4,3.76,5.92
10296000,2008,5,12.99,36.65
10296000,2008,6,0,0
10296000,2008,7,13.69,13.69
10296000,2008,8,0,0
10296000,2008,9,0,0
10296000,2008,10,22.35,22.57
10296000,2008,11,48.44,79.28
10296000,2008,12,34.74,75.22
10296000,2009,1,29.19,91.28
10296000,2009,2,18.81,67.77
10296000,2009,3,45.07,114.3
10296000,2009,4,10.59,16.83
10296000,2009,5,18.05,49.67
10296000,2009,6,9.45,11.26
10296000,2009,7,8.65,14.31
10296000,2009,8,17.13,17.15
10296000,2009,9,0.59,0.59
10296000,2009,10,86.33,96.55
10296000,2009,11,20.7,31.85
10296000,2009,12,43.73,85.19
10296000,2010,1,35.66,120.99
10296000,2010,2,38.91,99.96
10296000,2010,3,23.01,45.1
10296000,2010,4,19.96,42.88
10296000,2010,5,14.19,23.76
10296000,2010,6,0,0
10296000,2010,7,2.65,2.65
10296000,2010,8,0,0
10296000,2010,9,0,0
10296000,2010,10,64.1,79.57
10296000,2010,11,29.92,94.42
10296000,2010,12,63.53,189.18
10296000,2011,1,20.31,28.96
10296000,2011,2,43.53,114.39
10296000,2011,3,38.89,110.52
10296000,2011,4,14.81,23.68
10296000,2011,5,12.96,33.56
10296000,2011,6,16.37,40.56
10296000,2011,7,6.06,12.28
10296000,2011,8,0,0
10296000,2011,9,11.43,25.21
10296000,2011,10,30.47,45.35
10296000,2011,11,8.43,19.39
10296000,2011,12,0,0
10296000,2012,1,39.14,125.35
10296000,2012,2,18.03,25.66
10296000,2012,3,27.65,60.49
10296000,2012,4,18.72,42.43
10296000,2012,5,2.29,3.07
10296000,2012,6,12.54,13.79
10296000,2012,7,0.2,0.2
10296000,2012,8,13.46,41.22
10296000,2012,9,0,0
10296000,2012,10,14.62,27.33
10296000,2012,11,56.16,81.57
10296000,2012,12,48.19,109.01
10296000,2013,1,10.34,15.27
10296000,2013,2,9,15.22
10296000,2013,3,16.15,27.64
10296000,2013,4,7.46,14.72
10296000,2013,5,5.03,10.62
10296000,2013,6,2.81,2.92
10296000,2013,7,18.06,22.43
10296000,2013,8,4.83,7.83
10296000,2013,9,14.9,17.81
10296000,2013,10,8.38,8.38
10296000,2013,11,9.73,9.99
10296000,2013,12,16.46,36.26
10296000,2014,1,40.64,61.5
10296000,2014,2,32.54,69.92
10296000,2014,3,19.75,35.13
10296000,2014,4,18.24,27.22
10296000,2014,5,12.87,28.92
10296000,2014,6,0.03,0.03
10296000,2014,7,11.41,37.72
10296000,2014,8,11.55,25.32
10296000,2014,9,7.57,20.06
10296000,2014,10,6.41,6.41
10296000,2014,11,17.48,25.05
10296000,2014,12,18.59,38.9
10296000,2015,1,2.19,2.29
10296000,2015,2,44.21,111.52
10296000,2015,3,6.18,6.21
10296000,2015,4,18.62,26.41
10296000,2015,5,41.55,60.23
10296000,2015,6,12.75,19.94
10296000,2015,7,9.62,29.6
10296000,2015,8,6.71,6.71
10296000,2015,9,6.35,9.23
10296000,2015,10,15.17,26.41
10296000,2015,11,40,59.1
10296000,2015,12,33.23,85.08
10296000,2016,1,21.84,60.45
10296000,2016,2,22.14,43.76
10296000,2016,3,25.23,75.65
10296000,2016,4,23.87,36.19
10296000,2016,5,13.89,27.25
10296000,2016,6,1.86,2.15
10296000,2016,7,0.01,0.01
10296000,2016,8,0,0
10296000,2016,9,5.64,5.64
10296000,2016,10,59.23,119.71
10296000,2016,11,11.9,31.06
10296000,2016,12,64.97,77.01
10296000,2017,1,86.16,244.53
10296000,2017,2,66.58,200.84
10296000,2017,3,46.96,60.21
10296000,2017,4,46.61,85.29
10296000,2017,5,16.92,27.76
10296000,2017,6,0,0
10296000,2017,7,0,0
10296000,2017,8,16.21,16.58
10296000,2017,9,14.76,32.54
10296000,2017,10,9.18,9.18
10296000,2017,11,77.95,130.5
10296000,2017,12,4.21,5.46
10296000,2018,1,16.77,36.84
10296000,2018,2,9.36,17.07
10296000,2018,3,64.71,125.71
10296000,2018,4,24.78,43.8
10296000,2018,5,9.78,19.36
10296000,2018,6,0,0
10296000,2018,7,11.41,29.23
10296000,2018,8,0.22,0.39
10296000,2018,9,2.71,2.71
10296000,2018,10,10.6,21.08
10296000,2018,11,47.48,76.38
10296000,2018,12,17.28,23.8
10296000,2019,1,51.08,104.96
10296000,2019,2,52.15,153.55
10296000,2019,3,30.41,81.62
10296000,2019,4,10.51,15.02
10296000,2019,5,15.44,36.82
10296000,2019,6,5.48,5.48
10296000,2019,7,32.26,41.64
10296000,2019,8,0,0
10296000,2019,9,5.13,6.16
10296000,2019,10,0,0
10296000,2019,11,22.34,54.56
10296000,2019,12,32.08,57.75
10296000,2020,1,17.13,22.94
10296000,2020,2,3.93,3.93
10296000,2020,3,23.87,66.13
10296000,2020,4,30.52,78.49
10296000,2020,5,18.8,27.63
10296000,2020,6,5.73,5.73
10296000,2020,7,7.09,9.46
10296000,2020,8,1.49,1.61
10296000,2020,9,7.6,7.6
10296000,2020,10,0,0
10296000,2020,11,31.77,32.58
10296000,2020,12,24.7,50.81
10296000,2021,1,79.76,160.4
10296000,2021,2,12.91,37.18
10296000,2021,3,24.62,41.77
10296000,2021,4,7.09,8
10296000,2021,5,6.22,15.54
10296000,2021,6,16.36,26.2
10296000,2021,7,7.45,18.04
10296000,2021,8,2.61,2.61
10296000,2021,9,0.07,0.07
10296000,2021,10,96.23,177.22
10296000,2021,11,17.44,21.96
10296000,2021,12,62.91,146.4
10296000,2022,1,0,0
10296000,2022,2,5.57,5.57
10296000,2022,3,12.05,14.42
10296000,2022,4,21.84,29.13
10296000,2022,5,5.29,8.61
10296000,2022,6,3.42,3.42
10296000,2022,7,0.43,0.43
10296000,2022,8,27.02,81.75
10296000,2022,9,10.07,26.81
10296000,2022,10,4.83,4.84
10296000,2022,11,44.33,75.3
10296000,2022,12,82.29,193.42
10296000,2023,1,85.96,174.21
10296000,2023,2,39.5,139.19
10296000,2023,3,59.38,167.35
10296000,2023,4,4.09,8.29
10296000,2023,5,4.67,9.16
10296000,2023,6,8.53,26.34
10296000,2023,7,0,0
10296000,2023,8,11.96,30.3
10296000,2023,9,8.63,11.91
10296000,2023,10,5.54,5.54
10296000,2023,11,18.31,33.06
10296000,2023,12,18.44,33.34
10296500,1980,1,47.51,189.21
10296500,1980,2,41.33,151.52
10296500,1980,3,19.88,55.53
10296500,1980,4,11.71,22.88
10296500,1980,5,19.17,33.1
10296500,1980,6,0.54,0.6
10296500,1980,7,0.99,1.62
10296500,1980,8,1.43,2.46
10296500,1980,9,9.51,27.32
10296500,1980,10,4.51,13.84
10296500,1980,11,12.19,18.03
10296500,1980,12,39.05,57.88
10296500,1981,1,46.34,134.13
10296500,1981,2,14.86,32.83
10296500,1981,3,29.11,56.08
10296500,1981,4,10.55,18.7
10296500,1981,5,15.21,18.62
10296500,1981,6,0,0
10296500,1981,7,0,0
10296500,1981,8,0,0
10296500,1981,9,8.81,15.25
10296500,1981,10,40.55,70.14
10296500,1981,11,59.37,114.84
10296500,1981,12,36.19,74.02
10296500,1982,1,70.43,134.46
10296500,1982,2,62.79,118.05
10296500,1982,3,44.95,137.08
10296500,1982,4,42.97,88.94
10296500,1982,5,5.83,11.55
10296500,1982,6,17.18,41.39
10296500,1982,7,4.39,7.31
10296500,1982,8,3.27,6
10296500,1982,9,24.13,71.32
10296500,1982,10,42.82,100.48
10296500,1982,11,60.65,88.62
10296500,1982,12,44.1,105.57
10296500,1983,1,34.98,115.61
10296500,1983,2,40.3,92.24
10296500,1983,3,31.75,58.27
10296500,1983,4,21.02,43.73
10296500,1983,5,2.46,6.68
10296500,1983,6,6.57,10.95
10296500,1983,7,0,0
10296500,1983,8,15.5,23.24
10296500,1983,9,11.83,24.21
10296500,1983,10,10.78,15.22
10296500,1983,11,39.18,102.6
10296500,1983,12,43.1,79.96
10296500,1984,1,7.7,14.06
10296500,1984,2,23.96,62.85
10296500,1984,3,17.71,44.95
10296500,1984,4,11.1,19.3
10296500,1984,5,3.08,3.08
10296500,1984,6,11.14,15.92
10296500,1984,7,12.86,15.46
10296500,1984,8,0.27,0.27
10296500,1984,9,3.44,7.42
10296500,1984,10,27.14,37.67
10296500,1984,11,26.79,60.54
10296500,1984,12,17.83,30.19
10296500,1985,1,5.99,6.71
10296500,1985,2,34.86,56.79
10296500,1985,3,32.53,76.51
10296500,1985,4,6.6,7.17
10296500,1985,5,0,0
10296500,1985,6,7.31,7.31
10296500,1985,7,8.35,16.74
10296500,1985,8,0,0
10296500,1985,9,18.74,48.27
10296500,1985,10,18.73,35.38
10296500,1985,11,36.54,57.1
10296500,1985,12,22.64,48.85
10296500,1986,1,14.09,24.68
10296500,1986,2,76.83,299.29
10296500,1986,3,34.26,96.31
10296500,1986,4,8.54,10.48
10296500,1986,5,3.3,5.14
10296500,1986,6,0,0
10296500,1986,7,7.05,16.16
10296500,1986,8,1.79,1.79
10296500,1986,9,14.44,23.52
10296500,1986,10,8.76,9.61
10296500,1986,11,0.72,0.73
10296500,1986,12,7.2,10.46
10296500,1987,1,40.42,55.95
10296500,1987,2,41.58,77.68
10296500,1987,3,19.29,35.21
10296500,1987,4,6.12,8.37
10296500,1987,5,10.09,21.91
10296500,1987,6,6.72,14.88
10296500,1987,7,0,0
10296500,1987,8,1.94,1.94
10296500,1987,9,0.94,0.94
10296500,1987,10,9.85,21.52
10296500,1987,11,10.67,21.83
10296500,1987,12,18.84,31.21
10296500,1988,1,15.79,49.16
10296500,1988,2,4.9,8.68
10296500,1988,3,12.3,13.94
10296500,1988,4,14.49,21.65
10296500,1988,5,17.21,23.86
10296500,1988,6,6.26,6.68
10296500,1988,7,5.34,9.27
10296500,1988,8,3.49,6.43
10296500,1988,9,1.93,1.93
10296500,1988,10,0,0
10296500,1988,11,34.2,65.4
10296500,1988,12,29.49,77.43
