SITENO,TOT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STRM_DENS,SINU,TOT_BFI,TOT_EWT,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_IEOF,TOT_CONTACT,TOT_RF7100,q_mean,FDC_slope,mean_hf_date,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q,mean_cfs,CV,skew,kurt,ar1,amplitude,phase
06885500,0.000911,537.62,0.5,1.32,19.15,-14.42,25.44,1.92,12.41,19.36,1156.74,199.31,0.415524992,1.257494994,132.5116279,0.01,1.55,10.25581395,3.142857143,10.18604651,19.3196347,1.267112385,182.5,0.81,0.8,0.66,0.571,0.2,151.956
06888500,0.006025,912.79,1.08,1.26,24.24,-6.61,40.8,3.32,11.79,16.02,512.13,214.64,0.572213308,1.915221863,128.6511628,0.02,1.84,7.860465116,3.565088757,5.093023256,32.65753425,0.592168099,197.05,0.76,0.73,0.57,0.385,0.24,135.501
06889200,0.003694,438.51,1.08,1.05,17.82,-13.22,30.29,3.73,12.63,14.12,868.1,211.9,0.566132442,1.648691043,132.4651163,0.01,1.81,10.51162791,2.991150442,9.418604651,20.01975309,4.463546641,89.64,0.82,0.79,0.65,0.306,0.16,142.405
06889500,0.00373,806.95,1.05,1.01,18.64,-12.46,32.52,4.23,12.64,13.43,874.33,214.17,0.538767272,1.584481046,135.9534884,0.01,1.8,10.37209302,2.883408072,9.139534884,19.84732824,3.482967208,169.87,0.81,0.79,0.65,0.422,0.18,144.83
06892000,0.003996,1041.11,0.95,1,19.99,-15.03,42.49,1.51,12.57,15.48,1215.41,220.75,0.636628462,1.949856595,138.1162791,0,3.07,11.3255814,3.632443532,10.27906977,18.78733032,5.507800064,284.33,0.81,0.76,0.59,0.749,0.22,148.26
06894000,0.004892,421.1,0.88,1.07,21.59,-12.3,49.27,1.93,12.92,13.6,585.8,231.29,0.964166826,1.51697682,122.2093023,0.05,3.668,8.88372093,2.77486911,11.93023256,10.78557505,0,189.38,0.7,0.66,0.49,0.518,0.22,141.994
06897500,0.002157,3426.81,0.59,1.69,15.42,-15.31,28.18,3.09,12.5,16.77,643,195.5,0.648394142,1.929763932,136.7209302,0.01,2.88,10.53488372,3.922737307,8.11627907,22.01432665,0.923272843,1543.7,0.79,0.73,0.54,0.794,0.28,143.302
06898000,0.005067,1833.51,1.02,1.22,23.57,-15.91,39.16,2.23,12.49,15.98,349.46,184.8,0.623448583,2.000157389,138.8604651,0.01,2.69,9.697674419,3.76498801,7.023255814,23.54304636,1.330786374,459.55,0.76,0.69,0.51,0.778,0.26,141.527
06899500,0.004033,4408.37,0.98,1.03,17.95,-15.48,31.34,2.6,12.45,16.9,487.43,188.44,0.672302451,1.94235775,136.1395349,0.02,3,10.04651163,3.631944444,7.395348837,21.88993711,0.120980579,1231.2,0.75,0.68,0.49,0.714,0.28,141.106
06903400,0.002174,377.13,0.78,1.09,15.43,-11.8,27.55,1.82,12.69,11.58,794.97,183.58,0.727169691,2.816420987,144.5581395,0,4.08,11.58139535,4.520080321,10.18604651,22.51369863,17.31295766,143.36,0.86,0.79,0.61,0.703,0.21,141.79
06906800,0.005107,1490.18,1.05,2.02,15.98,-11.16,34.53,2.74,12.65,8.52,684.64,210.93,0.843761503,2.118090922,102.8333333,0.01,2.986,13.58333333,3.370143149,10.83333333,19.29230769,2.26633204,487.78,0.84,0.8,0.65,0.546,0.16,112.858
06908000,0.003521,3047.57,1.05,1.27,13.86,-9.22,30.44,2.24,13.13,10.76,705.37,226.19,0.851805854,2.411757628,119.7142857,0.01,5.061,13.42857143,4.588652482,13.5,15.97707231,3.911597888,1008.71,0.81,0.72,0.48,0.907,0.24,126.611
06910800,0.003675,525.18,1.18,2.85,19.87,-4.27,33.87,4.79,12.46,18.71,1291.65,222.82,0.56133397,2.891643968,124.6046512,0,2.06,11.76744186,4.04743083,8.139534884,26.06857143,17.58675581,102.21,0.86,0.8,0.65,0.324,0.17,129.88
06911900,0.003416,336.65,1.15,2.26,19.79,-6.52,33.79,5.14,12.53,17.93,1213.86,223.29,0.574687042,2.736636324,122.6744186,0,1.878,12.44186047,4.020560748,8.976744186,24.34974093,20.44571792,68.62,0.87,0.82,0.68,0.309,0.17,128.185
06913500,0.003657,3507.87,1.08,1.2,17.37,-5.35,30.98,3.36,12.47,19.67,1002.94,232.8,0.621726839,2.401186938,131.9302326,0.03,2.92,9.906976744,6.995305164,8.139534884,24.1,0,823.35,0.75,0.65,0.39,0.804,0.32,140.234
06914000,0.002729,1029.5,1.23,1.26,13.75,-6.84,28.26,1.42,12.89,21.94,1132.54,246.63,0.830350454,3.03030303,136.76,0,4.09,12.8,4.496875,9.96,22.93172691,21.58580659,284.55,0.87,0.8,0.63,0.63,0.12,132.781
06917000,0.003365,704.31,0.92,1.41,12.33,-5.83,27.71,2.2,12.71,10.65,655.62,253.66,0.827716014,2.939505384,114.9767442,0,3.34,12.25581395,3.559772296,8.441860465,23.7630854,17.50397962,275.25,0.84,0.77,0.61,0.638,0.15,123.054
06918460,0.005619,603.27,0.93,1.04,39.17,-11.37,99.97,4.73,12.6,5.2,228.28,252.64,1.031783508,1.511637892,110.255814,0.08,3.3,3.906976744,2.845238095,3.697674419,26.31446541,0,274.18,0.62,0.57,0.38,0.602,0.27,90.492
06919500,0.002801,756.82,0.71,1.76,33.86,-6.43,81.05,3.96,12.97,4.58,333.61,259.5,0.838045209,2.597977262,108.3023256,0,3.48,11.20930233,3.941908714,7.23255814,26.01607717,12.05348615,366.55,0.81,0.73,0.55,0.74,0.23,97.092
06921070,0.005922,739.59,1.03,1.86,34.09,-13.31,91.63,2.73,12.31,8.02,210.79,222.51,0.998475645,2.027293276,100.8139535,0.03,3.51,10.02325581,2.723897912,7.209302326,21.23225806,0.553963706,292.62,0.75,0.69,0.51,0.494,0.22,82.772
06921200,0.005137,327.07,1,1.75,32.48,-14.82,84.6,2.32,12.94,8.88,270.71,219.7,0.885746578,2.560903152,98.58139535,0,2.888,11.74418605,2.728712871,9.558139535,18.72749392,9.270932824,118.93,0.8,0.74,0.58,0.389,0.18,84.396
06928000,0.008612,3448.63,1.06,1.14,35.02,-16.86,103.31,2.6,12.1,7.41,147.64,217.14,0.950853571,1.615088098,103.6521739,0.07,3.281,6.652173913,3.169934641,5.391304348,25.08870968,0,1263.05,0.7,0.67,0.49,0.732,0.3,93.82
06933500,0.008699,7772.9,1.06,1.02,31.44,-17.5,92.3,2.76,12.06,6.34,147.11,214.19,1.00133015,1.214923825,93.79069767,0.17,3.24,4.046511628,3.235632184,2.906976744,17.048,0,3003.78,0.59,0.61,0.42,0.861,0.33,84.603
06934000,0.008749,8728.16,1.06,1.01,30.33,-17.21,87.99,2.76,12.04,6.28,146.91,212.3,0.994339944,1.205878814,87.72972973,0.16,3.23,3.675675676,3.588235294,2.891891892,15.30841121,0,3358.79,0.58,0.6,0.41,0.888,0.36,88.882
07014500,0.00729,3962.71,1.03,1.3,26.5,-15.93,73.35,2.97,12.17,3.92,180.92,208.24,0.906330468,1.023359952,85.76744186,0.17,2.6,4.093023256,2.3125,2,13.08139535,0,1427.23,0.55,0.6,0.44,0.77,0.31,85.298
07019000,0.007501,10182.67,1.04,1.05,27.08,-15.25,68.9,2.77,12.09,6.12,185.47,202.63,0.952842407,1.17630355,94.18604651,0.14,3.52,4.906976744,3.379146919,4.720930233,15.35960591,0,3822.16,0.61,0.62,0.43,0.891,0.34,85.496
07029500,0.003265,4621.81,1.21,1.18,37.59,-9.59,212.46,5.07,12.97,6.77,370.81,347.57,1.574046077,1.653056035,63.26829268,0.15,5.06,1.341463415,6,5.56097561,15.06578947,0,2465.57,0.57,0.46,0.24,0.954,0.61,59.162
07049000,0.010619,583.86,0.85,1.46,31.08,-24.89,116.87,2.78,11.63,7.46,67.79,274.72,1.238339037,2.033155396,96.625,0.05,4.5225,9.75,2.773504274,7.208333333,21.0982659,0,347.04,0.73,0.66,0.47,0.535,0.28,79.752
07052500,0.007453,2488.9,0.97,1.09,37.2,-13.48,108.42,3.56,12.11,6.95,232.03,230.62,1.078625915,1.381611987,107.1162791,0.11,3.45,4.976744186,2.813084112,5.790697674,15.78313253,0,1132.53,0.62,0.59,0.4,0.705,0.31,86.194
07056000,0.025249,2038.93,0.95,1.29,29.12,-37.68,121.57,2.72,11.31,6.97,40.04,273.91,1.301307692,2.193313903,83.30952381,0.04,4.67,7.928571429,2.984984985,4.523809524,33.33157895,0,1142.49,0.71,0.62,0.42,0.562,0.32,68.908
07057500,0.006687,1526.86,1.05,1.01,44.2,-16.34,149.9,3.44,12.04,5.76,148.89,226.6,1.369510347,0.720264637,89.81395349,0.48,3.29,1.558139535,1.686567164,0,NA,0,814.95,0.41,0.54,0.38,0.457,0.26,89.468
07058000,0.008989,1529.65,1.04,1.42,40.65,-22.12,132.07,2.87,11.9,5.44,87.56,225.2,0.96200308,0.949286218,97.34375,0.22,2.77,3.65625,2.247863248,0.5625,4.111111111,0,579.14,0.54,0.62,0.44,0.568,0.29,88.734
07060710,0.013019,171.29,1.12,1.87,35.01,-28.29,132.94,4,11.81,6.67,35.3,262.37,0.767016755,1.481880236,98.16666667,0.05,2.582,8.976190476,3.188328912,9.476190476,16.09798995,0,47.78,0.74,0.73,0.57,0.287,0.21,75.433
07066000,0.007576,1135.21,1.08,1.06,46.09,-18.84,158.34,3.4,12.02,6.08,122.01,224.93,1.290935371,0.899246054,82.74418605,0.32,3.756,4.139534884,1.870786517,0.186046512,7.875,0,552.1,0.51,0.6,0.42,0.56,0.33,81.984
07067000,0.007731,4594.34,1.06,1.07,41.9,-20.94,143.57,3.31,11.99,5.11,107.2,224.33,1.303464502,0.730769409,86.55813953,0.41,3.38,1.88372093,1.827160494,0,NA,0,2305.12,0.43,0.52,0.36,0.712,0.37,86.707
07068000,0.007523,5550.66,1.05,1.15,44.46,-20.46,156.63,3.49,11.96,4.9,115.28,228.27,1.466341293,0.652626128,87.97674419,0.57,3.418,1.395348837,1.916666667,0,NA,0,3182.22,0.38,0.52,0.37,0.778,0.37,87.909
07069500,0.005867,2974.49,0.99,1.28,50.01,-15.81,186.88,5.42,12.03,8.21,196.25,245.55,1.271228155,1.073055876,89.02941176,0.31,3.302,3.088235294,1.866666667,0.264705882,7,0,1562.26,0.5,0.55,0.38,0.625,0.35,74.535
07071500,0.004694,2004.69,0.99,1.28,51.7,-14.59,189.47,4.99,12.22,6.62,173.35,232.71,1.057875199,0.698330065,91.65116279,0.32,2.34,1.139534884,1.897959184,0,NA,0,879.76,0.39,0.45,0.34,0.612,0.34,94.723
07072000,0.005162,2957.97,1.02,1.03,52.62,-14.63,195.53,5.07,12.17,6.97,182.15,238.17,1.109803012,0.736478935,88.5,0.34,2.5665,1.277777778,1.847826087,0,NA,0,1313.71,0.4,0.47,0.34,0.697,0.37,90.321
07083000,0.035022,34.55,0.53,1.16,67.08,-98.33,313.63,1,9.65,0,5.77,37.39,1.099462592,1.465612491,168.4418605,0.12,4.93,2.581395349,14.3963964,2.581395349,46.62162162,0,29.41,0.65,0.58,0.31,0.946,0.89,180.977
07142300,0.000717,822.41,0.45,1.65,30.56,-10.5,6.41,1.72,13.71,19.15,473.79,141.55,0.013796243,Inf,120.6511628,0,0.04,1.418604651,3.245901639,2.953488372,58.11023622,46.99140401,10.49,0.71,0.59,0.4,0.722,0.17,139.749
07144200,0.000921,3291.07,0.96,1.16,25.51,-4.67,23.25,4.03,13.55,16.82,1623.35,195.23,0.242373533,1.115081168,135.3571429,0.01,1.16,8.023809524,4.93768546,7.904761905,23.31024096,2.353324641,338.37,0.81,0.8,0.64,0.831,0.21,160.548
07144780,0.001199,692.38,0.34,1.01,34.5,-10.87,17.46,3.74,13.43,13.52,355.15,177.1,0.16064056,0.709343049,106.7209302,0.02,0.41,3.093023256,2.609022556,2.860465116,15.73170732,0.305635148,132.69,0.55,0.62,0.54,0.594,0.18,126.142
07145700,0.001261,420.18,1.05,1.72,33.04,-4.8,33.49,0.99,13.53,38.74,1739.76,212.11,0.497121904,1.205878814,132.6666667,0,1.82,11.76190476,2.967611336,11.78571429,19.62828283,5.36505867,81.28,0.87,0.85,0.74,0.505,0.14,146.967
07147070,0.002272,1210.25,1.1,1.65,24.81,-3.85,35.47,1.64,13.24,22.55,2391.65,214.74,0.494597899,1.355024337,146.0930233,0.01,1.78,9.465116279,3.425061425,7.558139535,26.06153846,1.579114932,221.86,0.83,0.82,0.7,0.606,0.16,157.197
07147800,0.003091,5214.62,1.07,1.01,24.01,-3.18,37.32,1.59,13.07,23.06,1963.31,226.15,0.580746896,1.929763932,126.8372093,0.02,2.57,8.372093023,5.175,6.23255814,28.50373134,0.089143585,1155.7,0.77,0.71,0.51,0.842,0.26,146.603
07148400,0.003753,2784.61,1.09,1.28,37.36,-20.89,10.7,0.61,12.38,33.73,406.19,149.99,0.109423039,1.29081434,115.1904762,0,0.37,4.5,2.825396825,5.952380952,18.04,10.45048569,114.45,0.66,0.6,0.45,0.67,0.23,134.476
07149000,0.004673,2796.74,1.22,1.49,38.54,-21.06,14.18,2.11,12.21,30.14,285.7,157.6,0.166667536,0.638949592,101.7142857,0.01,0.46,3.19047619,2.26119403,2.69047619,19.19469027,4.093872229,156.55,0.54,0.55,0.47,0.761,0.21,123.458
07151500,0.002177,2379.48,1.13,1.06,37.63,-12.33,28.58,2.47,13.11,22.46,782.2,195.16,0.322510029,1.205878814,124.3953488,0.02,0.96,6.372093023,2.302919708,5.76744186,14.62903226,0.929640242,278.42,0.67,0.69,0.57,0.554,0.16,135.287
07152000,0.001728,5149.9,1.06,2.06,34.37,-8.87,29.5,1.78,13.19,30.44,1063.55,206.14,0.375362629,1.29081434,130.6341463,0.01,1.41,8.707317073,3.095238095,7.585365854,18.72347267,2.5110191,748.26,0.76,0.76,0.62,0.674,0.17,143.76
07163000,0.002459,73.2,0.93,1.5,14.54,-9.39,16.53,3.54,12.35,25.48,414.32,249.79,0.609869419,1.97943186,103.3846154,0,1.82,13.46153846,3.211428571,12.84615385,20.5988024,20.1137321,19.44,0.91,0.87,0.77,0.309,0.13,90.324
07167500,0.00876,364.14,1.13,1.76,19.51,-4.56,39,1.38,12.26,23.21,926.42,239.35,0.725109201,2.560903152,122.4883721,0,2.34,10.60465116,4.594298246,6.348837209,33.94871795,15.64469914,95.15,0.86,0.82,0.68,0.348,0.13,129.966
07172000,0.007286,1158.33,1.04,1.1,16.2,-4.16,28.11,2.11,12.17,14.98,874.61,248.12,0.708663483,2.560903152,126.2325581,0,3.106,8.558139535,5.383152174,6.348837209,31.11355311,14.83603948,321.48,0.82,0.74,0.56,0.569,0.2,122.963
07177500,0.002727,1569.53,0.66,1.66,11.37,-6.96,18.91,3.4,12.17,13.3,232.69,266.99,0.681090735,0.912212108,121.5581395,0.03,3.418,8.651162791,5.153225806,7.720930233,17.1626506,0.29290035,657.5,0.75,0.71,0.5,0.742,0.31,122.325
07180500,0.003099,303.37,1.1,1.42,24.96,-3.19,41.87,1.96,12.86,20.58,1422.7,217.32,0.581417383,1.445821984,132.7674419,0.01,1.51,9.23255814,2.04534005,5.093023256,28.57534247,2.502387775,65.65,0.77,0.77,0.65,0.299,0.16,144.742
07183000,0.00332,11007.59,1.11,1.03,21.43,-5.26,36.44,3.23,12.64,19.35,1317.1,224.08,0.550109519,2.777133177,149.5116279,0.01,2.576,9.046511628,6.539845758,8.186046512,21.14488636,1.368990767,2171.67,0.72,0.57,0.28,0.865,0.38,152.049
07184000,0.000516,251.99,0.49,1.29,28.17,-6.13,63.44,2.26,13.21,9.66,775.76,264.69,0.934833493,2.736636324,120.6976744,0,4.6,15.86046512,3.714076246,13.09302326,18.93072824,20.5666985,194.87,0.89,0.83,0.67,0.576,0.11,131.671
07186000,0.001923,1934.79,0.64,1.06,43.5,-7.27,106.85,3.83,12.77,5.79,505.89,262.86,0.944662209,1.57622996,114.0697674,0.05,3.75,8.348837209,2.961002786,5.860465116,22.89285714,0,1166.09,0.72,0.68,0.51,0.784,0.21,105.8
07195800,0.004578,34.95,0.9,1.15,44.93,-14.97,135.21,4,11.95,4.22,204.72,276.9,1.004039478,0.806872392,84.1627907,0.18,2.85,2.813953488,2.876033058,3.697674419,7.144654088,0.152817574,15.88,0.55,0.62,0.49,0.498,0.16,73.537
07196500,0.00644,2203.48,0.89,1.03,41.26,-16.75,129.09,3.67,12.07,4.61,203.98,277.54,1.108302451,1.152155278,92.04651163,0.15,3.468,4.23255814,2.472527473,3.441860465,16.75675676,0,1115.67,0.59,0.6,0.43,0.696,0.25,82.47
07196900,0.019051,117.58,1.1,1.1,34.08,-12.98,118.19,2.82,11.94,3.4,133.61,287.96,1.160007171,2.079942052,101.8095238,0.02,3.88,9.952380952,2.418660287,7.119047619,21.71571906,1.153846154,50.54,0.75,0.69,0.53,0.38,0.19,70.13
07197000,0.009796,759.5,0.94,1.22,37.43,-18.14,121.45,2.82,11.8,3.36,189.74,285.8,1.157023241,1.53075751,88.11627907,0.08,3.85,5.627906977,2.76446281,3.906976744,28.85714286,0,381.92,0.66,0.62,0.45,0.557,0.24,78.803
07208500,0.01452,70.25,0.44,1.05,56.43,-81.27,11.49,0,10.18,18.23,227.48,67.58,0.199669492,0.814682765,132.0952381,0.03,0.75,1.261904762,12.75471698,3.523809524,5.351351351,0,13.01,0.58,0.63,0.44,0.879,0.55,139.958
07211500,0.01035,4348.68,0.6,1.07,47.97,-46.3,12.66,0.16,11.1,20.87,338.58,50.5,0.016617001,Inf,164.5581395,0,0.08,9.697674419,15.8177458,9.720930233,21.79186603,58.00063674,50.44,0.81,0.74,0.57,0.763,0.27,155.358
07221000,0.008324,1411.66,0.49,1.54,54.4,-52.79,37.62,0,11.22,25.47,342.84,62.96,0.06432092,1.205878814,148.8,0,0.2615,2.733333333,6.341463415,6.533333333,17.69387755,11.37276378,74.97,0.65,0.59,0.41,0.87,0.33,164.796
07226500,0.004927,1676.4,0.37,2.05,30.52,-56.99,6.31,0,11.86,15.11,338.92,63.46,0.006290212,NA,216.05,0,0.01,7.75,4.003225806,7.775,42.98713826,91.50581793,12,0.97,0.94,0.87,0.532,0.14,215.258
07243500,0.003434,4754.95,0.92,2.38,17.25,-8.59,18.3,3.15,12.5,11.87,253.18,260,0.502483922,1.949856595,118.1627907,0.01,2.51,6.255813953,8.602230483,8.930232558,20.56510417,1.88475008,1066.97,0.76,0.67,0.44,0.953,0.34,116.1
07252000,0.015385,3.25,0.92,1.06,23,-29.38,97.18,2.06,9.25,4,43.12,313.98,1.568152605,2.584196572,80.78947368,0.01,5.81,7.684210526,3.198630137,4.631578947,32.24431818,3.429641905,620.46,0.71,0.59,0.38,0.575,0.36,67.775
07261000,0.008952,559.67,1.23,2.5,26.32,-7.57,139.27,3.74,12.43,4.12,278.24,291.26,1.403677314,2.823439904,73.97619048,0,5.43,9.30952381,3.158567775,4.761904762,33.525,10.05215124,261.12,0.74,0.62,0.42,0.588,0.39,53.296
07263295,0.009011,136.5,1.14,1.01,20.96,-16.56,93.6,3.21,11.2,5,107.68,334.36,1.442134804,3.709135792,113.5588235,0,5.9,12.32352941,4.238663484,8.235294118,23,19.46368175,70.2,0.81,0.71,0.51,0.446,0.3,57.346
07288500,0.000224,2280.77,1.15,2.29,33.31,-2.18,163.35,4.4,14.4,14.74,3231.05,367.05,1.392092004,1.925708324,88.6,0.04,5.67,4.85,8.381443299,12.6,10.27380952,0,1125.94,0.64,0.47,0.18,0.968,0.45,62.673
07290000,0.002891,8582.81,1.21,1.15,23.67,-7.69,110.28,5.6,12.74,9.28,460.4,412.48,1.382068768,1.966070894,67.8372093,0.07,5.26,3.093023256,11.57142857,8.790697674,16.07407407,0,4022.72,0.66,0.52,0.25,0.967,0.62,63.37
07290650,0.004589,2041.82,1.21,1.15,31.86,-9.46,145.95,5.38,12.3,10.27,259.38,505.83,1.247304253,1.469970256,70.13333333,0.07,5.04,13.56666667,2.491400491,13.53333333,11.88669951,0,863.11,0.75,0.74,0.57,0.606,0.29,54.862
07291000,0.003011,474.92,0.99,1.04,32.4,-12.25,156.7,5.21,12.36,10.31,179.63,530.88,1.257115057,0.890812549,62.94594595,0.21,3.803,10.81081081,1.7575,8.621621622,8.012539185,0,247.69,0.68,0.77,0.62,0.375,0.24,45.851
07292500,0.003799,1940.18,0.93,1.18,31.67,-11.84,156.88,5.61,12.27,10.14,176.28,541.3,1.322674379,0.912212108,70.65,0.24,4.45,9.15,1.729508197,4.05,7.518518519,0,1122.8,0.61,0.69,0.52,0.472,0.27,55.078
07295000,0.002865,397.86,0.85,1.35,29.13,-10.95,146.16,5.83,12.23,13.39,212.07,566.08,1.610574959,1.097877735,75,0.16,5.88,13.45945946,1.803212851,14.08108108,8.474088292,0,306.71,0.71,0.74,0.59,0.395,0.22,54.53
07299670,0.000495,323.31,0.39,1.14,26.69,-14.19,5.23,0,12.88,55.57,1983.61,172.6,0.08124419,0.378602232,132.255814,0.01,0.13,3.930232558,2.272189349,3.76744186,12.59876543,0.019102197,27.6,0.67,0.8,0.74,0.462,0.08,179.987
07301410,0.002024,331.01,0.43,1.49,32.87,-37.61,6.99,0,12.29,18.83,336.12,140.14,0.030530372,1.445821984,87.44444444,0,0.08,1.555555556,2.404761905,4.296296296,20.48275862,24.09491938,9.8,0.58,0.45,0.33,0.548,0.3,92.598
07301500,0.002485,2965.61,0.48,1.2,28.28,-28.92,5.82,0.03,12.38,24.39,1010.01,144.84,0.044275072,1.445821984,100.7209302,0,0.13,3.348837209,3.215277778,3.046511628,30.79389313,25.68608723,112.95,0.69,0.6,0.46,0.649,0.2,120.593
07307800,0.003577,3058.32,0.44,1.05,24.02,-29.85,4.8,0,12.28,26.67,1374.89,142.56,0.020232291,Inf,161.4516129,0,0.07,12.80645161,11.52644836,12.83870968,16.94974874,59.58311252,59.8,0.82,0.81,0.7,0.55,0.1,179.142
07315200,0.000715,293.89,0.58,1.11,6.16,-8.7,2.31,0,12.81,23.5,458.08,258.3,0.171446036,NA,126.9767442,0,0.31,6.790697674,14.85273973,7.674418605,40.93636364,72.38459089,35.35,0.97,0.94,0.87,0.583,0.11,120.298
07315700,0.000981,856.52,0.57,1.49,19.4,-8.84,13.6,0.2,12.75,24.58,508.43,275.66,0.351751035,Inf,122.255814,0,1.67,10.09302326,5.958525346,9.813953488,26.93127962,35.21808341,214.59,0.91,0.85,0.71,0.631,0.15,111.841
07335700,0.028984,116.96,1.12,1,19.93,-29.31,97.31,4.18,10.73,6.17,91.61,423.41,2.091973257,2.872001157,98.11627907,0,7.47,10.41860465,2.479910714,6.953488372,22.70568562,13.09773957,89.01,0.76,0.65,0.47,0.401,0.24,56.662
07340000,0.007976,5069.22,0.73,1.51,17.95,-11.8,87.62,4.41,12.12,9.18,478.15,364.06,1.502066858,1.834665854,82.23255814,0.11,5.41,3.720930233,3.125,17.06976744,6.726158038,0,4273.76,0.6,0.44,0.16,0.935,0.5,69.858
07340300,0.002349,136.22,0.54,1.14,22,-26.11,122.77,4.22,11.18,6.54,90.09,387.13,1.870420885,1.661165487,73.86046512,0.12,7.298,11.93023256,2.235867446,9.441860465,14.76847291,0,193.02,0.72,0.68,0.5,0.454,0.23,58.164
07346000,0.000998,981.56,0.42,1.48,25.18,-12.32,71.35,4.76,12.62,10.51,276.39,357.37,0.616046312,2.282811111,93.85714286,0.02,2.87,3.342857143,23.34188034,3.771428571,49.68939394,1.322068372,584.57,0.7,0.53,0.2,0.986,0.52,72.11
07346045,0.000632,411.57,0.43,1.73,30.43,-18.89,88.95,5.66,12.99,6.5,127.05,362.18,0.8367227,2.541966942,84.69767442,0,3.21,3.093023256,6.390977444,4.046511628,34.41954023,13.86819484,328.87,0.69,0.53,0.31,0.932,0.49,61.08
07346050,0.002855,683.09,0.67,1.36,27.4,-12.67,73.56,5.34,12.6,9.64,306.28,356.08,0.763743399,2.79035986,81.35714286,0,3.1,5.535714286,7.935483871,5.964285714,28.06586826,13.49501271,317.76,0.73,0.6,0.36,0.852,0.45,64.213
07346070,0.002238,987.48,0.55,1.32,29.06,-13.7,77.55,5.44,12.42,9.15,252.46,359.2,0.739755492,2.939505384,84.20930233,0,3.1,3.953488372,9.264705882,4.604651163,34.55555556,14.78510029,542.29,0.71,0.56,0.32,0.945,0.5,68.521
07359610,0.007526,354.77,1.04,1.03,23.25,-15.3,123.01,4.6,12.03,6.27,158.63,379.95,1.928528514,1.170648002,66.08571429,0.23,6.439,8.342857143,1.760273973,6.2,12.19815668,0,269.91,0.63,0.64,0.48,0.441,0.25,57.625
07362100,0.002441,1196.28,1.2,1.4,26.22,-5.74,85.24,4.88,12.79,11.75,655.58,375.49,1.080097421,2.513041736,86.88372093,0,4.72,7.837209302,6.673590504,8.348837209,21.25626741,5.272206304,439.61,0.76,0.66,0.43,0.766,0.36,60.861
07362587,0.013585,68.46,0.97,1.02,19.89,-14.65,88.28,3,10.99,5,87.72,361.93,1.750607988,3.341401036,100.5588235,0,6.47,14.35294118,3.961065574,9.529411765,20.69135802,16.87872443,50.6,0.82,0.73,0.54,0.34,0.24,54.122
07363500,0.003413,6920.61,1.28,1.01,25.35,-5.57,110.91,4.49,12.73,9.11,958.49,349.98,1.270007823,2.736636324,80.45238095,0.02,5.01,3.428571429,10.82638889,5.595238095,28.30638298,0.117340287,2813.99,0.68,0.52,0.26,0.961,0.59,65.648
07373000,0.000935,74.89,0.56,1.28,34.51,-8.24,144.22,6.2,12.66,11.83,376.41,494.98,1.185600127,0.859209889,100.1860465,0.18,3.39,7.651162791,1.750759878,4.162790698,8.48603352,0,64.99,0.62,0.71,0.6,0.376,0.19,45.203
07375000,0.001482,236.09,0.95,1.52,38.37,-6.13,216.46,7.84,12.75,11.55,404.4,602.14,1.544782957,0.638949592,73.41463415,0.38,4.98,5.804878049,2.399159664,0.56097561,9.347826087,0,157.34,0.58,0.72,0.58,0.586,0.17,57.822
07375500,0.002384,1707.11,1.02,1.05,37.33,-6.5,205.09,7.8,12.88,11.36,416.14,589.52,1.736839223,0.599425784,73.44186047,0.5,5.51,3.581395349,2.636363636,0.046511628,2,0,1191.29,0.5,0.65,0.5,0.775,0.24,60.48
07376000,0.001951,758.67,1.17,1.78,32.01,-6.68,172.57,8.34,12.99,11.44,464.65,592.94,1.475377989,0.767446103,69.43902439,0.32,6.02,5.195121951,3.840375587,1,10.29268293,0,391.95,0.59,0.69,0.5,0.831,0.29,58.037
07378000,0.001199,842.45,0.93,1.18,24.34,-4.66,124.58,5.01,13.29,14.56,1623.78,596.22,1.318544943,0.884504898,85.22857143,0.14,5.57,11.34285714,2.702770781,14.68571429,9.885214008,0,487.54,0.75,0.79,0.63,0.713,0.22,53.44
07378500,0.001772,3622.49,1.03,1.06,27.66,-5.84,143.61,5.62,13.03,13.41,971.67,585.5,1.540860236,0.927082819,71.62790698,0.25,6.188,5.88372093,3.577075099,4.697674419,10.80693069,0,2224.65,0.63,0.68,0.51,0.832,0.27,58.739
08013000,0.000722,1509.34,1.16,1.49,31.59,-6.87,148.01,5.82,13.08,11.31,444.26,503.98,1.47179412,2.282811111,87.16666667,0.04,6.38,6.404761905,9.750929368,7.142857143,26.45666667,0,781.43,0.76,0.66,0.42,0.853,0.36,44.129
08013500,0.000626,1787.9,0.91,1.35,32.45,-5.43,155.9,5.62,13.2,12.68,1022.03,517.61,1.343140361,2.293824095,84.71428571,0.04,5.58,5.142857143,8.527777778,6.261904762,26.63878327,0,1083.68,0.73,0.63,0.4,0.925,0.35,48.696
08014500,0.00051,744.81,0.56,1.59,33.46,-5.66,161.94,5.83,13.2,12.23,609.34,523.02,1.413565107,0.999015688,86.74418605,0.24,4.82,3.023255814,4.607692308,2.651162791,15.4122807,0,765.47,0.59,0.64,0.46,0.849,0.27,45.506
