SITENO,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_NO10AVE,TOT_NO200AVE,TOT_NO4AVE,TOT_OM,TOT_PERMAVE,TOT_ROCKDEP,TOT_BDAVE,TOT_AWCAVE,TOT_WTDEP,TOT_SALINAVE,TOT_pH,TOT_HGA,TOT_HGAC,TOT_HGAD,TOT_HGB,TOT_HGBC,TOT_HGBD,TOT_HGC,TOT_HGCD,TOT_HGD,TOT_HGVAR,TOT_KFACT,TOT_KFACT_UP
04127997,14.96,9.36,75.68,89.04,21.7,94.88,1.3,8.7,60,1.49,0.09,5.72,0,6.22,73.84,0,1.84,19.71,0,0.79,3.54,0.22,0.05,0,0.19,0.17
04161580,37.64,18.54,43.83,87.06,49.12,93.2,7.68,3.34,60,1.44,0.16,4.38,0,6.98,5.07,0,9.69,76.73,0,4,4.51,0,0,0,0.31,0.28
04164000,32.99,16.78,50.23,87.27,44.11,93.57,6.04,5.28,60,1.46,0.14,3.66,0,6.91,13.2,0,7.28,39.27,0,8.68,5.81,0.2,25.56,0,0.27,0.24
04165500,36.55,19.64,43.81,88.99,50.83,94.5,4.95,4.18,60,1.48,0.14,2.98,0,6.98,9.26,0,5.9,34.43,0,14.23,15.43,2.82,17.93,0,0.29,0.25
04176500,41.44,26.46,32.1,89.39,61.83,94.66,3.54,3.08,60,1.51,0.13,2.51,0,6.99,6.8,0,4.84,27.43,0,7.19,29.48,20.9,3.36,0,0.33,0.29
04178000,47.41,28.51,24.08,89.95,68.99,94.99,3.6,1.64,60,1.54,0.15,2.38,0,7.01,1.85,0,3.43,19.5,0,10.39,48.6,15.87,0.36,0,0.36,0.34
04183500,49.86,32.05,18.09,91.63,75.46,96.22,2.72,1.12,60,1.55,0.15,2,0,7.02,0.65,0,2.31,9.87,0,7.73,55.12,21.83,2.49,0,0.37,0.35
04185000,46.38,29.17,24.45,92.21,70.05,96.31,2.98,1.86,59.98,1.53,0.15,2.08,0,7.03,3.87,0,3.41,17.32,0,15.4,40.41,12.57,7.04,0,0.35,0.32
04191500,47.73,39.54,12.73,93.68,81.89,97.61,1.65,0.8,59.8,1.54,0.14,1.22,0,7.05,0.46,0,0.67,1.73,0,7.24,41.71,27.13,21.05,0,0.36,0.35
04196800,50.54,37.01,12.46,93.91,82.24,97.42,1.71,0.57,60,1.55,0.15,1.4,0,7.02,0,0,0.75,1.49,0,7.75,54.77,21.11,14.12,0,0.38,0.37
04197100,55.59,30.3,14.11,91.93,78.96,95.36,1.36,0.79,59.01,1.55,0.14,1.57,0,6.79,0.35,0,2.23,2.37,0,12.28,72.35,7.24,3.18,0,0.39,0.37
04197170,51.24,33.04,15.72,92.02,77.64,96.74,1.81,0.96,59.91,1.57,0.15,1.83,0,7.01,1.61,0,1.2,5.97,0,3.23,61.89,26.11,0,0,0.38,0.37
04198000,52.21,32.92,14.87,92.71,78.94,96.53,1.29,0.82,59.37,1.55,0.15,1.6,0,6.93,0.55,0,0.9,5.74,0,10.42,58.85,18.23,5.33,0,0.38,0.36
04201500,52.64,31.81,15.55,91.46,77.29,95.35,1.83,1.26,56.57,1.45,0.18,1.53,0.05,6.51,0.02,0,0,5.68,0,1.36,38.13,2.18,52.64,0,0.38,0.41
04213000,58.32,23.74,17.94,82.1,68.07,87.29,0.95,1.46,59.89,1.53,0.14,1.2,11.44,6.34,4.8,0,0,2.3,0,4.29,52.98,2.36,33.27,0,0.44,0.37
04213075,61.91,26.12,11.98,89.29,78.66,94.11,0.57,0.75,60,1.59,0.15,0.68,0,6.39,0.17,0,0,0.51,0,4.95,46.88,0,47.5,0,0.46,0.39
04216418,58.39,19.08,22.52,65.99,51.38,71.28,1.91,2,51.81,1.35,0.13,3.05,0,5.92,6.27,0,0,19.15,0,0,58.7,6.14,9.74,0,0.33,0.29
04221000,57.95,13.21,28.85,57.57,41,63.69,1.54,1.48,52.8,1.41,0.11,3.47,0,5.32,3.34,0,0.13,2.45,0,0,90.37,2.03,1.68,0,0.29,0.25
04223000,58.37,16.7,24.93,62.22,47.02,68.01,1.88,1.87,51.15,1.36,0.13,3.14,0,5.66,5.53,0,0.06,8.84,0,0.02,73.09,5.73,6.72,0,0.31,0.27
04224775,58.71,18.52,22.76,62.35,48.46,68.37,2.09,2.09,49.17,1.34,0.13,3.06,0,5.77,7.41,0,0,9.03,0,0,66.65,8.12,8.79,0,0.32,0.27
04233000,57.35,20.21,22.45,66.64,52.24,71.95,2.08,2.1,50.72,1.34,0.13,2.93,0,5.98,8.39,0,0,9.28,0,0,63.57,7.38,11.39,0,0.33,0.3
04256000,38.73,5.14,56.13,72.49,32.24,78.83,2.96,6.86,50.11,1.35,0.11,4.26,0,5.42,33.68,0,3.28,2.42,0,0,46.18,9.5,4.94,0,0.27,0.23
04296000,48.75,6.7,44.55,78.08,43.35,84.16,2.07,3.81,52.02,1.38,0.13,3.36,0,5.6,10.52,0,0,17.79,0,0,44.09,3.02,24.58,0,0.3,0.26
05053000,41.11,25.28,33.6,96.4,64.12,98.05,1.36,3,59.98,1.43,0.15,3.79,191.03,7.61,7.8,0,3.87,51.64,0,4.72,13.61,7.8,10.56,0,0.29,0.26
05056000,46.41,17.2,36.39,92.21,59.01,94.8,1.33,3.37,59.48,1.46,0.15,4.75,412.74,7.67,7.07,0,2.08,70.4,0,2.78,6.09,6.3,5.27,0,0.33,0.27
05057000,46.2,18.42,35.39,91.85,59.75,94.69,1.3,3.25,58.83,1.45,0.15,4.68,410.5,7.64,6.89,0,1.69,65.98,0,2.51,11.06,6.45,5.43,0,0.33,0.27
05057200,44.82,22.17,33.01,90.5,61.42,94.09,1.23,2.89,60,1.43,0.15,3.84,328.72,7.6,4.34,0,0,52.14,0,1.4,28.85,12.79,0.49,0,0.34,0.27
05062500,40.69,21.17,38.15,91.47,57.04,95.66,4.25,2.66,60,1.46,0.17,3.87,114.94,7.4,7.04,0,5.97,49.79,0,10.04,19.43,4.27,3.46,0,0.29,0.24
05087500,33.29,16.97,49.73,92.19,46.71,95.96,3.33,5.94,60,1.46,0.14,2.79,179.2,7.76,12.98,0,12.87,26.84,0,18.41,23.85,2.52,2.52,0,0.25,0.23
05120500,37.87,21.94,40.19,94.02,56.36,96.16,1.02,3.79,60,1.45,0.14,4.74,291.53,7.58,16.57,0,2.88,49.74,0,1.17,17.98,4.94,6.71,0,0.31,0.26
05123400,43.78,23.5,32.72,94.74,64.04,96.58,0.94,3.16,59.98,1.42,0.15,4.61,249.45,7.54,10.8,0,2.02,39.05,0,3.95,30.35,2.24,11.6,0,0.32,0.26
05129115,37.05,10.42,52.53,67.84,32.43,75.29,9.27,4.81,38.76,1.42,0.15,4.89,0,5.53,7.24,0,11.29,7.92,0,0.56,37.22,0,35.77,0,0.24,0.2
05131500,32.47,26.51,41.02,88.91,53.69,93.31,20.36,4.42,57.23,1.12,0.23,2.78,10.67,6.52,10.57,0,27.51,13.54,0,5.06,22.99,0.92,19.41,0,0.26,0.27
05244000,17.72,7.94,74.34,83.21,21.8,89.83,4.87,8.77,60,1.49,0.11,4.64,1.27,6.54,35.05,0,10.44,42.66,0,2.23,4.7,1.68,3.24,0,0.18,0.19
05280000,40.93,23.22,35.84,91.24,59.47,94.64,4.89,3.01,60,1.41,0.17,3.55,8.28,7.24,4.09,0,5.81,47.31,0,25.83,5.52,7.84,3.6,0,0.28,0.25
05291000,45.9,28.48,25.61,93.28,69.72,96.54,1.51,1.24,60,1.44,0.16,4.73,208.54,7.62,0.55,0,0,57.6,0,1.36,25.19,7.37,7.94,0,0.33,0.27
05320500,44.47,32.05,23.48,95.52,73.23,97.43,2.93,1.12,60,1.39,0.18,3.11,0,7.11,0.11,0,3.26,34.24,0,22.44,12.48,19.05,8.41,0,0.31,0.27
05362000,50.9,11.08,38.02,79.1,49.35,83.73,10.17,2.79,59.97,1.45,0.18,2.07,0,5.68,3.26,0,15.06,19.7,0,22.83,38.24,0,0.9,0,0.29,0.3
05393500,42.29,10.36,47.35,76.91,40.53,81.89,11.85,2.58,60,1.43,0.17,3.06,0,5.61,0.7,0,18.56,36.28,0,10.15,34.32,0,0,0,0.27,0.28
05399500,54.2,17.96,27.82,89.23,64.45,90.37,2.16,1.28,59.51,1.6,0.15,1.68,0,5.29,0.22,0,2.15,10.56,0,21.81,65.26,0,0,0,0.35,0.37
05408000,52.03,28.52,19.45,89.37,71.67,89.93,0.42,1.77,43.88,1.46,0.16,5.76,0,5.78,2.21,0,0,89.39,0,0.11,7.21,0,1.08,0,0.34,0.32
05410490,54.94,27.25,17.81,91.66,75.29,92.21,0.48,1.87,46.61,1.45,0.17,5.71,0,5.86,2.21,0,0,90.49,0,0.8,5.59,0,0.92,0,0.35,0.32
05412500,54.57,23.57,21.86,94.47,74.47,96.25,1.32,2.17,56.09,1.47,0.18,5.02,0,6.43,0.72,0,0,80.89,0,10.89,3.9,0.06,3.54,0,0.35,0.3
05413500,64.69,29.36,5.95,97.07,91.35,97.26,0.77,1.27,51.35,1.39,0.18,5.79,0,6.14,0.16,0,0,96.46,0,0,1,0,2.37,0,0.38,0.33
05414000,63.79,29.6,6.61,97.04,90.67,97.22,0.74,1.26,49.41,1.39,0.18,5.8,0,6.18,0.11,0,0,95.62,0,0,1.27,0,3,0,0.38,0.34
05418500,54.7,23.61,21.69,95.14,75.05,96.61,1.29,2.29,54.87,1.46,0.18,5.18,0,6.38,2.59,0,0,81.6,0,9.48,2.1,0.01,4.21,0,0.35,0.3
05422000,45.32,22.59,32.08,93,63.67,95.45,1.92,3.01,59.41,1.5,0.17,4.23,0,6.52,3.62,0,0,71.51,0,19.76,3.55,0.83,0.72,0,0.31,0.26
05430500,48.3,18.54,33.16,83.39,56.55,86.61,8.29,3.78,59.77,1.38,0.17,4.35,0,7.14,2.51,0,10.48,70.6,0,10.41,4.12,0.08,1.81,0,0.33,0.32
05435500,59.75,30.22,10.03,95.47,85.95,96.09,1.04,1.31,43.8,1.39,0.18,5.65,0,6.32,0.31,0,0.01,89.64,0,1.88,2.9,0,5.26,0,0.36,0.32
05440000,53,23.69,23.31,91.67,70.95,94.34,1.55,2.35,59.9,1.46,0.17,3.92,0,6.81,0.61,0,0.74,74.96,0,20.4,2.83,0.3,0.17,0,0.34,0.31
05444000,68.61,27.94,3.45,99.33,95.92,99.79,1.18,1.31,60,1.37,0.2,4.17,0,6.19,0,0,0,84.84,0,10.07,5.1,0,0,0,0.38,0.31
05447500,51.09,22.34,26.57,95.39,70.31,97.46,1.25,2.95,59.93,1.46,0.17,3.47,0,6.6,5.52,0,1.21,65.1,0,23.84,3.54,0.48,0.3,0,0.32,0.29
05451500,47.71,26.47,25.83,95.66,71.19,97.42,2.57,1.64,59.98,1.44,0.18,3.64,0,7.16,0.1,0,0.55,57.37,0,36.42,0.93,2.44,2.19,0,0.32,0.27
05452000,62.39,27.72,9.89,97.93,88.36,98.75,1.68,1.44,59.68,1.41,0.19,4.61,0,6.37,1.19,0,0,81.12,0,10.01,3.61,2.51,1.56,0,0.37,0.3
05454000,65.52,27.05,7.43,99.43,92.05,99.68,1.05,1.65,59.42,1.38,0.19,5.51,0,6.14,3.33,0,0,87.67,0,2.67,3.88,0,2.45,0,0.39,0.32
05454500,55.34,27.09,17.57,97.28,80.47,98.38,2.06,1.67,59.86,1.41,0.19,4.16,0,6.71,1.72,0,0.26,68.35,0,21.33,3.28,2.82,2.24,0,0.34,0.28
05455500,60.04,32.18,7.78,98.23,90.61,99.29,1.51,1.04,59.84,1.4,0.19,3.98,0,6.15,0.48,0,0,68.25,0,5.76,17.99,5.96,1.56,0,0.37,0.31
05457700,43.74,22.87,33.39,91.48,61.28,94.69,2.76,2.79,58.73,1.49,0.18,3.41,0,6.64,0.82,0,2.85,57.23,0,28.74,6.81,0.4,3.15,0,0.3,0.27
05458000,41.5,22.55,35.95,90.76,58.29,94.11,2.05,2.86,59.62,1.54,0.17,3.85,0,6.57,0.72,0,0,64.97,0,25.12,8.75,0.3,0.15,0,0.3,0.26
05458500,42.45,22.5,35.05,91.14,59.47,94.4,2.53,2.91,59.02,1.51,0.17,3.59,0,6.62,1.06,0,1.83,60.54,0,27.42,6.73,0.33,2.09,0,0.3,0.27
05462000,41.76,24.09,34.15,92.61,61.21,95.26,2.71,2.47,58.33,1.48,0.17,4.1,0,6.86,1.02,0,1.63,65.66,0,24.3,4.1,1.7,1.6,0,0.3,0.26
05466500,64.89,27.23,7.88,98.39,90.73,99.33,1.08,1.38,59.63,1.39,0.19,3.84,0,6.36,0.76,0,0,70.48,0,15.7,12.48,0,0.58,0,0.37,0.32
05471500,49.05,27.42,23.53,95.87,73.53,97.65,2.23,1.52,59.95,1.44,0.18,3.82,0,6.98,0.36,0,0.39,60.81,0,29.13,4.82,2.92,1.57,0,0.33,0.28
05472500,61.62,30.95,7.42,98.43,91.16,99.3,1.53,1.11,59.87,1.39,0.19,4.28,0,6.2,0.42,0,0.01,73.01,0,5.81,14.19,4.96,1.6,0,0.37,0.31
05476500,44.58,26.22,29.2,94.3,67.18,96.51,2.04,1.82,60,1.45,0.17,3.67,35.93,7.37,0.98,0,0.43,50.39,0,32.71,6.79,6.7,2,0,0.31,0.26
05479000,43.81,26.06,30.13,94.77,66.23,96.97,2.76,1.48,60,1.46,0.18,3.38,0,7.4,0,0,0.78,50.74,0,45.49,0.3,1.7,0.99,0,0.31,0.26
05481000,43.73,26.87,29.4,94.89,67.03,96.99,2.68,1.48,60,1.46,0.18,3.2,0,7.4,0,0,0.64,47.13,0,46.78,0.38,3.7,1.37,0,0.31,0.26
05482500,43.91,25.57,30.52,94.72,65.83,96.89,2.86,1.6,60,1.45,0.18,3.55,0,7.38,0.07,0,0.88,53.56,0,43.14,0.02,1.08,1.26,0,0.31,0.26
05484500,46.36,26.8,26.84,95.13,69.71,97.15,2.58,1.49,59.98,1.45,0.18,3.73,0,7.18,0.07,0,0.75,57.06,0,35.94,3.27,1.45,1.46,0,0.32,0.27
05487980,53.21,34.38,12.41,96.28,84.44,98.14,1.2,0.6,57.38,1.46,0.18,3.32,0,6.2,0,0,0,15.43,0,4.4,68.15,7.68,4.34,0,0.37,0.35
05488200,54.22,35.88,9.9,96.59,87.11,98.52,1.34,0.56,54.69,1.43,0.18,3.34,0,6.07,0,0,0,12.45,0,6.28,68.52,9.42,3.33,0,0.37,0.36
05489000,52.98,33.52,13.5,95.73,82.92,98,1.09,0.62,57.32,1.46,0.18,3.52,0,6.09,0,0,0,11.41,0,4.32,74.59,5.67,4.01,0,0.36,0.34
05495000,47.57,34.59,17.84,93.15,76.86,95.99,0.94,0.72,59.81,1.48,0.17,3.26,0,6.1,0.3,0,0,13.82,0,1.87,65.61,0.93,17.46,0,0.36,0.33
05495500,63.95,30.74,5.31,98.51,93.28,99.57,0.77,0.87,60,1.41,0.19,3.35,0,6.16,0,0,0,56.06,0,12.88,27.9,0.55,2.6,0,0.37,0.34
05501000,47.7,38.16,14.14,92.82,79.97,95.32,0.73,0.64,56.77,1.4,0.15,2.57,0,5.94,0,0,0,19.44,0,0.85,30.75,1.54,47.42,0,0.36,0.36
05503800,46.15,39.59,14.27,94.18,80.79,97.32,0.72,0.39,59.96,1.41,0.15,1.83,0,5.95,0,0,0,2.18,0,0,34.76,0,63.05,0,0.35,0.38
05507600,51.11,39.17,9.71,97.31,87.93,98.97,0.71,0.37,59.91,1.38,0.16,1.53,0,5.78,0,0,0,0.63,0,0,13.23,0,86.14,0,0.36,0.41
05508000,47.08,37.12,15.8,93.8,79.2,96.58,0.7,0.53,59.64,1.43,0.15,2.33,0,5.96,0,0,0,8.49,0,0.78,43.4,1.07,46.26,0,0.36,0.36
05508805,50.8,38.13,11.07,95.27,84.96,97.09,0.71,0.56,57.93,1.39,0.16,2.22,0,5.85,0,0,0,15.37,0,0.49,19.08,0.89,64.18,0,0.36,0.38
05514500,45.97,39.81,14.22,92.55,79.6,95.36,0.75,0.51,56.89,1.4,0.15,2.32,0,5.92,0,0,0,11.69,0,0,27.69,0.76,59.85,0,0.35,0.37
05515500,31.16,12.64,56.2,87.26,38.01,93.67,11.17,6.66,60,1.37,0.16,3.5,0,6.26,16.85,0,17.88,43.43,0,15.14,4.82,1.56,0.32,0,0.23,0.25
05517000,41.89,17.82,40.29,87.14,52.46,92.94,4.71,3.58,60,1.46,0.15,3.02,0,6.78,8.09,0,6.37,41.16,0,24.91,19.21,0.15,0.11,0,0.3,0.28
05517500,31.45,13.3,55.25,88.32,39.37,93.88,7.15,6.36,60,1.44,0.14,3.17,0,6.47,18.38,0,14.96,37.26,0,19.85,8.31,0.82,0.42,0,0.23,0.24
05518000,30.03,13.27,56.69,88.32,38.14,94.09,6.21,6.67,60,1.46,0.14,3.03,0,6.46,17.3,0,16.12,36.3,0,19.85,8.91,1.03,0.48,0,0.23,0.24
05520500,30.92,14.89,54.19,89.66,41.09,94.73,5.32,6.44,59.89,1.48,0.13,2.88,0,6.54,16.3,0,17.38,30.99,0,18.97,14.55,1.26,0.55,0,0.23,0.25
05525500,50.18,31.93,17.89,94.17,77.79,96.25,1.71,1.34,60,1.46,0.16,2.48,0,7.06,0.25,0,0.03,39.8,0,23.17,19.24,0,17.52,0,0.32,0.3
05526000,42.06,26.25,31.69,94.79,65.12,96.97,2.21,3.2,59.89,1.48,0.15,2.31,0,6.93,8.26,0,6.3,31.15,0,24.42,18.04,0.04,11.8,0,0.28,0.27
05542000,50.75,32.97,16.29,94.31,78.93,97.18,1.6,1.39,59.98,1.46,0.16,1.8,0,7.12,1.65,0,1.5,14.34,0,30.16,41.32,0,11.03,0,0.31,0.29
05552500,50.96,23.54,25.5,88.53,67.44,91.31,4.2,2.99,59.93,1.44,0.17,3.66,0,7,2.04,0,4.52,57.15,0,17.52,16.67,0.18,1.92,0,0.34,0.32
05554500,51.95,33.58,14.47,94.71,81.19,97.25,1.68,1.17,60,1.44,0.16,1.87,0,7.08,0.44,0,0.33,23.44,0,30.05,32.57,0,13.18,0,0.32,0.29
05555300,54.39,33.5,12.11,95.55,84.21,97.69,1.67,1.1,60,1.43,0.17,2.08,0,6.98,0.24,0,0.17,33.5,0,28.54,25.23,0.26,12.06,0,0.33,0.3
05556500,65.2,27.95,6.85,98.37,91.7,99.32,1.27,1.25,60,1.39,0.2,3.34,0,6.4,0,0,0,75.34,0,20.43,4.23,0,0,0,0.37,0.3
05569500,64.34,29.03,6.62,97.6,91.21,98.83,1,1.06,60,1.41,0.19,3.24,0,6.41,0,0,0,61.63,0,19.48,16.27,0.16,2.46,0,0.37,0.32
05570000,64.78,29.12,6.09,97.72,91.83,98.91,0.96,1.05,60,1.41,0.19,3.39,0,6.35,0,0,0,61.89,0,17.11,18.22,0.16,2.61,0,0.37,0.32
05582000,62.08,27.96,9.95,98.02,88.4,98.94,1.21,1.24,60,1.4,0.19,2.92,0,6.67,0,0,0,69.71,0,25.45,3.71,0.25,0.89,0,0.36,0.3
05584500,65.15,30.08,4.77,98.97,94.26,99.7,0.96,0.98,60,1.39,0.19,3.16,20.71,6.28,0,0,0,62.88,0,18.17,16.65,0.13,2.17,0,0.37,0.32
05585000,64.6,30.18,5.22,98.72,93.58,99.62,0.89,0.96,60,1.4,0.19,3.23,28.42,6.24,0,0,0,58.8,0,16.65,21.51,0.23,2.81,0,0.37,0.33
05591550,59.1,27.55,13.35,96.62,83.73,98.5,1.4,1.27,60,1.41,0.19,2.02,0,6.74,0,0,0,59.48,0,37.62,2.72,0.18,0,0,0.34,0.29
05592050,60.9,28.91,10.2,97.45,87.57,98.85,1.22,1,60,1.41,0.18,2.46,220.36,6.49,0,0,0,61.1,0,26.43,8.68,0.32,3.47,0,0.37,0.31
05592500,59.92,27.7,12.38,96.97,85.01,98.8,1.08,1.01,60,1.45,0.19,2.21,60.82,6.35,0,0,0,40.05,0,20.93,23.64,1.47,13.9,0,0.37,0.33
05592575,59.78,28.76,11.45,97.32,86.17,99.51,0.69,0.57,60,1.49,0.19,1.87,53.2,5.71,0,0,0,0,0,0,56.49,1.08,42.42,0,0.4,0.39
05593000,60.26,27.7,12.04,97.12,85.47,99.01,0.98,0.9,60,1.46,0.19,2.13,61.15,6.18,0,0,0,28.95,0,15.19,32.88,1.9,21.08,0,0.38,0.35
05593575,61.99,28.6,9.41,98.16,88.96,99.6,0.66,0.55,60,1.46,0.18,1.85,175.18,5.9,0,0,0,3.23,0,1.42,51.75,2.19,41.41,0,0.4,0.38
05593900,63.38,30.95,5.68,99.45,93.83,99.82,0.91,0.55,60,1.38,0.18,1.5,520.17,6.25,0,0,0,28.59,0,21.76,24.1,1.4,24.15,0,0.37,0.33
05594000,63.27,28.49,8.24,98.82,90.71,99.67,0.8,0.65,60,1.42,0.18,1.83,295.85,6.06,0,0,0,15.88,0,12.05,44.28,2.8,24.99,0,0.38,0.36
05595730,60.13,28.56,11.3,97.04,86.07,99.42,0.64,0.61,60,1.5,0.18,2.1,38.14,5.63,0,0,0,0.65,0,0.73,63.89,0.82,33.9,0,0.4,0.4
06037500,35.47,16.01,48.51,60.82,31,66.89,0.69,4.69,47.49,1.45,0.08,5.71,12.87,6.41,12.89,0,0,46.84,0,0,10.53,0,29.74,0,0.29,0.17
06043500,43.21,19.63,37.15,51.85,33.75,58.31,0.85,2.48,51.76,1.45,0.09,5.7,54.87,6.77,5.57,0,0,50.19,0,0,20.49,0,23.74,0,0.34,0.21
06154410,47.83,25.34,26.83,43.12,31.55,52.66,0.78,1.05,50.16,1.41,0.08,6,72,7.82,0,0,0,70,0,0,5,0,25,0,0.37,0.22
06188000,37.99,14.42,47.59,40.91,22.15,48.05,0.67,3.19,46.65,1.48,0.07,5.58,29.99,6.28,9.52,0,0,40.93,0,0,12.72,0,36.83,0,0.31,0.16
06191500,38.21,14.94,46.85,45.1,24.54,52.01,0.69,3.51,48.11,1.48,0.07,5.62,25.23,6.39,10.64,0,0,41.09,0,0,12.65,0,35.61,0,0.31,0.17
06192500,39.34,15.94,44.73,47.57,27.07,54.39,0.75,3.48,47.63,1.47,0.08,5.68,39.8,6.51,9.18,0,0,42.15,0,0,15.06,0,33.61,0,0.32,0.18
06221400,36.37,19.68,43.94,58.38,32.72,68.47,0.32,2.57,59.89,1.45,0.08,5.95,0.35,6.63,15.92,0,0,25.16,0,0,0.05,0,58.87,0,0.37,0.15
06224000,36.76,19.88,43.35,58.27,32.99,68.14,0.35,2.52,58.92,1.44,0.08,5.95,4.76,6.69,15.21,0,0,26.49,0,0,0.5,0,57.8,0,0.37,0.15
06225500,39.99,20.8,39.2,62.66,38.63,68.22,0.65,2.34,45.62,1.36,0.11,5.9,88.45,7.36,6.02,0,0,36.95,0,0,10.91,0,46.12,0,0.35,0.23
06278300,36.76,11.37,51.85,43.82,21.27,50.37,0.9,3.89,33.17,1.41,0.08,5.98,11.01,5.57,11.71,0,0,11.92,0,0,26.61,0,49.75,0,0.27,0.14
06280300,37.18,10.43,52.4,32.84,15.96,39.28,0.65,4.03,43.57,1.47,0.07,5.43,8.39,5.93,15.25,0,0,27.27,0,0,12.21,0,45.27,0,0.3,0.13
06289000,43.38,25.16,31.45,76.5,52.62,79.15,0.99,1.37,27.49,1.28,0.14,6,105.01,7.31,0,0,0,4.81,0,0,54.45,0,40.74,0,0.36,0.26
06291500,45.23,29.88,24.87,81.3,61.85,85.1,1.13,0.92,30.81,1.36,0.13,5.99,154.09,7.7,0.01,0,0,15.51,0,0,27.59,0,56.89,0,0.35,0.3
06311000,27.14,14.77,58.06,52.16,21.88,58.11,0.44,4.2,40.92,1.45,0.09,6,5.02,5.73,5.11,0,0,30.46,0,0,39.12,0,25.31,0,0.27,0.22
06332515,49.74,28.87,21.37,97.01,76.33,98.33,1.15,1.23,35.96,1.37,0.17,5.99,542.93,7.76,0.07,0,0,31.55,0,0,24.41,0.11,43.87,0,0.31,0.32
06334500,40.2,37.05,22.74,94.23,72.86,96.06,0.6,1.08,40.57,1.35,0.14,5.99,476.99,7.72,0.76,0,0,17.06,0,0,17.35,0,64.83,0,0.34,0.34
06339100,45.02,28.28,26.72,97.4,71.58,98.3,1.45,2.36,45.63,1.36,0.16,5.94,609.53,7.77,1.93,0,0,37.84,0,0,29.22,0,31.01,0,0.3,0.3
06339500,48.07,28.02,23.92,96.98,73.88,98.1,1.46,2.03,41.25,1.35,0.16,5.92,585.12,7.74,1.58,0,0,40.39,0,0.04,21.67,0,36.31,0,0.31,0.3
06340500,46.65,26.58,26.77,96.36,70.67,97.48,1.37,2.15,43.49,1.37,0.16,5.86,560.36,7.7,2.25,0,0,48.91,0,0.06,18.08,0.28,30.42,0,0.31,0.29
06344600,45.76,28.89,25.35,97.95,73.25,98.67,1.45,2.08,45.73,1.35,0.16,5.93,634.72,7.78,0.98,0,0,37.98,0,0,29.75,0,31.29,0,0.3,0.3
06350000,46.19,28.33,25.48,97.47,72.8,98.43,1.32,2.02,41.9,1.36,0.16,5.93,603.95,7.74,1.23,0,0,42.57,0,0,28.32,0,27.88,0,0.3,0.29
06352000,45.1,26.62,28.28,96.74,69.66,98.02,1.38,2.37,41.55,1.36,0.16,5.95,591.63,7.69,1.11,0,0,48.18,0,0,27.06,0,23.66,0,0.29,0.29
06353000,44.73,26.27,29,96.5,68.81,97.79,1.41,2.52,41.03,1.36,0.16,5.94,561.5,7.69,1.42,0,0,46.85,0,0.01,26.9,0,24.82,0,0.29,0.29
06354000,44.44,25.94,29.62,96.7,68.3,97.92,1.41,2.55,40.89,1.36,0.16,5.9,565.93,7.69,1.79,0,0,46.95,0,0.01,26.55,0.01,24.69,0,0.28,0.29
06359500,37.74,27.86,34.4,95.56,62.55,97.01,1.06,2.22,35.3,1.38,0.13,5.88,430.66,7.58,3.46,0,0,35.13,0,0,2.44,0,58.96,0,0.32,0.28
06360500,40.63,29.04,30.33,96.31,67.09,97.49,1.12,2.06,35.44,1.36,0.14,5.88,497.71,7.64,2.65,0,0,36.94,0,0,7.3,0,53.11,0,0.32,0.29
06404000,52.49,17.04,30.47,53.43,37.21,61.64,0.96,1.61,43.89,1.46,0.1,5.95,100,6.56,0.01,0,0,73.05,0,0,4.32,0,22.62,0,0.44,0.23
06406000,52.22,20,27.79,63.47,46.54,70.51,0.75,1.74,47.03,1.44,0.11,5.95,111.83,6.87,1.21,0,0,66.07,0,0,10.45,0,22.26,0,0.44,0.25
06408700,50,32.35,17.65,79.45,65.43,85.97,0.42,1.01,51.88,1.41,0.14,5.94,100,7.39,0,0,0,6,0,0,89,0,5,0,0.53,0.36
06409000,51.47,29.17,19.32,74.52,60.43,81.21,0.64,1.06,49.34,1.43,0.13,5.94,100,7.21,0,0,0,17.28,0,0,73.47,0,9.25,0,0.53,0.33
06426500,39.9,25.67,34.43,91.65,60.11,93.39,0.53,1.97,43.48,1.31,0.16,6,158.03,7.92,0.69,0,0,39.53,0,0,42.68,0,17.1,0,0.35,0.3
06431500,51.6,27.67,20.72,73.69,58.55,80.13,0.5,1.63,52.03,1.44,0.13,5.94,100.86,7.3,2.81,0,0,26.45,0,0,55.1,0,15.65,0,0.49,0.31
06440200,45.27,37.19,17.56,95.42,78.88,97.22,0.73,0.89,39.4,1.3,0.14,5.99,327.98,7.87,0.38,0,0,18.16,0,0,28.36,0,53.1,0,0.34,0.33
06441500,37.55,51.37,11.09,96.26,85.62,98.04,1,0.42,36.28,1.23,0.12,5.92,198.77,7.76,0.23,0,0,4.39,0,0,11.39,0,83.99,0,0.37,0.36
06447000,48.03,27.47,24.49,93.77,71.02,96.02,0.76,1.85,35.77,1.32,0.15,5.98,185.18,7.75,3,0,0,41.03,0,0,4.37,0,51.6,0,0.37,0.34
06447500,41.39,14.89,43.76,95.73,52.98,97.88,0.63,5.53,49.89,1.46,0.15,5.52,165.11,7.33,31.81,0,0,47.57,0,0,1.46,0,19.16,0,0.29,0.26
